前件,後件,項目数,共起事例数,支持度,信頼度,lift
発生場所2=道路 | 被災学校種=小,発生場所1=学校外（園外）,3,121,0.019839317920970653,1.0,5.450402144772117
場合別2=登校（登園）中 | 発生場所2=道路,発生場所1=学校外（園外）,3,120,0.019675356615838663,1.0,5.450402144772117
性別=女 | 発生場所2=道路,発生場所1=学校外（園外）,3,119,0.019511395310706673,1.0,5.450402144772117
発生場所2=学校外運動場・競技場 | 被災学年=1,発生場所1=学校外（園外）,3,117,0.019183472700442697,1.0,5.450402144772117
場合別2=下校（降園）中 | 通学方法=徒歩,発生場所1=学校外（園外）,3,115,0.018855550090178717,1.0,5.450402144772117
場合別2=下校（降園）中 | 性別=男,発生場所1=学校外（園外）,3,114,0.018691588785046728,1.0,5.450402144772117
和暦=平成 | 場合別2=登校（登園）中,発生場所1=学校外（園外）,3,104,0.01705197573372684,1.0,5.450402144772117
発生場所2=学校外運動場・競技場 | 被災学年=3,発生場所1=学校外（園外）,3,101,0.016560091818330874,1.0,5.450402144772117
発生場所2=学校外運動場・競技場 | 競技種目=サッカー・フットサル,発生場所1=学校外（園外）,3,101,0.016560091818330874,1.0,5.450402144772117
和暦=令和 | 発生場所2=学校外運動場・競技場,発生場所1=学校外（園外）,3,100,0.016396130513198885,1.0,5.450402144772117
和暦=平成 | 発生場所2=学校外体育館,発生場所1=学校外（園外）,3,98,0.01606820790293491,1.0,5.450402144772117
性別=男 | 通学方法=徒歩,発生場所1=学校外（園外）,3,97,0.01590424659780292,1.0,5.450402144772117
発生場所2=道路 | 被災学年=2,発生場所1=学校外（園外）,3,97,0.01590424659780292,1.0,5.450402144772117
場合別1=通学中 | 被災学年=2,発生場所1=学校外（園外）,3,95,0.01557632398753894,1.0,5.450402144772117
性別=男 | 通学方法=自転車,発生場所1=学校外（園外）,3,90,0.014756517461878997,1.0,5.450402144772117
場合別2=下校（降園）中 | 被災学校種=小,発生場所1=学校外（園外）,3,89,0.014592556156747007,1.0,5.450402144772117
性別=男 | 発生場所2=学校外体育館,発生場所1=学校外（園外）,3,89,0.014592556156747007,1.0,5.450402144772117
場合別2=登校（登園）中 | 性別=男,発生場所1=学校外（園外）,3,83,0.013608788325955074,1.0,5.450402144772117
和暦=令和 | 発生場所2=道路,発生場所1=学校外（園外）,3,82,0.013444827020823086,1.0,5.450402144772117
発生場所2=道路 | 被災学年=3,発生場所1=学校外（園外）,3,75,0.012297097884899164,1.0,5.450402144772117
場合別2=登校（登園）中 | 通学方法=自転車,発生場所1=学校外（園外）,3,74,0.012133136579767174,1.0,5.450402144772117
和暦=令和 | 場合別1=通学中,発生場所1=学校外（園外）,3,74,0.012133136579767174,1.0,5.450402144772117
場合別1=通学中 | 被災学年=3,発生場所1=学校外（園外）,3,70,0.011477291359239219,1.0,5.450402144772117
発生場所2=学校外体育館 | 被災学校種=高,発生場所1=学校外（園外）,3,70,0.011477291359239219,1.0,5.450402144772117
発生場所2=道路 | 被災学校種=中,発生場所1=学校外（園外）,3,69,0.01131333005410723,1.0,5.450402144772117
場合別2=登校（登園）中 | 被災学校種=高,発生場所1=学校外（園外）,3,66,0.010821446138711265,1.0,5.450402144772117
場合別1=通学中 | 被災学校種=中,発生場所1=学校外（園外）,3,65,0.010657484833579275,1.0,5.450402144772117
性別=女 | 通学方法=徒歩,発生場所1=学校外（園外）,3,62,0.01016560091818331,1.0,5.450402144772117
場合別1=通学中,発生場所1=学校外（園外）,2,327,0.05361534677816036,0.9969512195121951,5.433785065062446
発生場所1=学校外（園外）,場合別1=通学中,2,327,0.05361534677816036,0.29222520107238603,5.433785065062446
発生場所1=学校外（園外）,和暦=平成 | 場合別1=通学中,3,253,0.04148221019839318,0.22609472743521,5.428943868611597
和暦=平成 | 場合別1=通学中,発生場所1=学校外（園外）,3,253,0.04148221019839318,0.9960629921259843,5.428943868611597
場合別2=その他の教科,和暦=平成 | 場合別1=各教科等,3,112,0.01836366617478275,0.8115942028985508,5.421591504357351
場合別2=下校（降園）中,発生場所1=学校外（園外）,2,183,0.03000491883915396,0.9945652173913043,5.4207803939853125
場合別1=通学中 | 場合別2=下校（降園）中,発生場所1=学校外（園外）,3,183,0.03000491883915396,0.9945652173913043,5.4207803939853125
場合別2=体育（保健体育）,場合別1=各教科等 | 被災学校種=中,3,298,0.04886046892933268,0.3329608938547486,5.415275977653631
場合別1=各教科等 | 被災学校種=中,場合別2=体育（保健体育）,3,298,0.04886046892933268,0.7946666666666666,5.415275977653631
和暦=平成 | 場合別2=下校（降園）中,発生場所1=学校外（園外）,3,140,0.022954582718478438,0.9929078014184397,5.411746810412032
通学方法=自転車,発生場所1=学校外（園外）,2,137,0.022462698803082472,0.9927536231884058,5.410906477056377
場合別1=通学中 | 通学方法=自転車,発生場所1=学校外（園外）,3,137,0.022462698803082472,0.9927536231884058,5.410906477056377
場合別1=通学中 | 被災学校種=高,発生場所1=学校外（園外）,3,130,0.02131496966715855,0.9923664122137404,5.408796021529582
場合別1=通学中 | 性別=女,発生場所1=学校外（園外）,3,121,0.019839317920970653,0.9918032786885246,5.405726717355953
場合別1=通学中 | 被災学年=1,発生場所1=学校外（園外）,3,115,0.018855550090178717,0.9913793103448276,5.403415919386151
被災学校種=高 | 通学方法=自転車,発生場所1=学校外（園外）,3,99,0.016232169208066895,0.99,5.395898123324397
和暦=平成 | 通学方法=自転車,発生場所1=学校外（園外）,3,98,0.01606820790293491,0.98989898989899,5.395347577653207
発生場所2=道路,和暦=平成 | 発生場所1=学校外（園外）,3,261,0.04279390063944909,0.760932944606414,5.383909546582969
和暦=平成 | 発生場所1=学校外（園外）,発生場所2=道路,3,261,0.04279390063944909,0.302784222737819,5.383909546582969
場合別2=下校（降園）中,和暦=平成 | 発生場所1=学校外（園外）,3,140,0.022954582718478438,0.7608695652173914,5.383461111671543
競技種目=ソフトボール,性別=女 | 発生場所1=学校内・校舎外（園内・園舎外）,3,70,0.011477291359239219,0.5072463768115942,5.380340264650283
場合別2=下校（降園）中 | 性別=女,発生場所1=学校外（園外）,3,69,0.01131333005410723,0.9857142857142858,5.3725392569896595
被災学年=1 | 通学方法=自転車,発生場所1=学校外（園外）,3,66,0.010821446138711265,0.9850746268656716,5.36905285902925
場合別1=通学中,和暦=令和 | 発生場所1=学校外（園外）,3,74,0.012133136579767174,0.22560975609756098,5.354061877194647
和暦=令和 | 発生場所1=学校外（園外）,場合別1=通学中,3,74,0.012133136579767174,0.28793774319066145,5.354061877194647
場合別2=体育（保健体育）,場合別1=各教科等 | 被災学年=3,3,273,0.04476143630103296,0.30502793296089387,5.300186219739293
場合別1=各教科等 | 被災学年=3,場合別2=体育（保健体育）,3,273,0.04476143630103296,0.7777777777777778,5.300186219739293
場合別2=体育（保健体育）,和暦=令和 | 場合別1=各教科等,3,243,0.03984259714707329,0.27150837988826815,5.290509932711014
和暦=令和 | 場合別1=各教科等,場合別2=体育（保健体育）,3,243,0.03984259714707329,0.7763578274760383,5.290509932711014
発生場所2=体育館・屋内運動場,場合別2=体育的部活動 | 発生場所1=学校内・校舎内（園内・園舎内）,3,423,0.06935563207083129,0.4200595829195631,5.249884008660687
場合別2=体育的部活動 | 発生場所1=学校内・校舎内（園内・園舎内）,発生場所2=体育館・屋内運動場,3,423,0.06935563207083129,0.8668032786885246,5.249884008660687
発生場所2=体育館・屋内運動場 | 被災学年=2,競技種目=バスケットボール,3,69,0.01131333005410723,0.2,5.235193133047211
競技種目=バスケットボール,発生場所2=体育館・屋内運動場 | 被災学年=2,3,69,0.01131333005410723,0.296137339055794,5.23519313304721
性別=男 | 競技種目=バドミントン,発生場所2=体育館・屋内運動場,3,63,0.010329562223315297,0.863013698630137,5.226932023778755
発生場所2=学校外体育館,和暦=平成 | 発生場所1=学校外（園外）,3,98,0.01606820790293491,0.7368421052631579,5.213457076566125
競技種目=バドミントン,和暦=平成 | 発生場所2=体育館・屋内運動場,3,78,0.01278898180029513,0.624,5.206259917920657
競技種目=バスケットボール,場合別2=体育的部活動 | 発生場所2=体育館・屋内運動場,3,84,0.013772749631087064,0.3605150214592275,5.1980641037348185
発生場所2=道路,発生場所1=学校外（園外） | 被災学年=3,3,75,0.012297097884899164,0.21865889212827988,5.189107327199919
発生場所1=学校外（園外） | 被災学年=3,発生場所2=道路,3,75,0.012297097884899164,0.2918287937743191,5.189107327199919
発生場所2=学校外運動場・競技場,和暦=平成 | 発生場所1=学校外（園外）,3,274,0.044925397606164943,0.732620320855615,5.183586237701156
和暦=平成 | 発生場所1=学校外（園外）,発生場所2=学校外運動場・競技場,3,274,0.044925397606164943,0.31786542923433875,5.183586237701155
場合別2=授業終了後の特定時間中,場合別1=休憩時間 | 性別=女,3,85,0.013936710936219052,0.37117903930131,5.1803683311182835
競技種目=バスケットボール,場合別1=課外指導 | 発生場所2=体育館・屋内運動場,3,84,0.013772749631087064,0.3605150214592275,5.173602625599597
場合別2=体育（保健体育）,場合別1=各教科等 | 被災学年=2,3,262,0.04295786194458108,0.2927374301675978,5.160131753156586
場合別1=各教科等 | 被災学年=2,場合別2=体育（保健体育）,3,262,0.04295786194458108,0.7572254335260116,5.160131753156586
競技種目=バドミントン,発生場所2=体育館・屋内運動場,2,106,0.01737989834399082,0.848,5.136
競技種目=バドミントン,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場,3,106,0.01737989834399082,0.848,5.136
発生場所2=廊下,場合別2=休憩時間中 | 発生場所1=学校内・校舎内（園内・園舎内）,3,129,0.02115100836202656,0.32908163265306123,5.133168484785219
場合別2=休憩時間中 | 発生場所1=学校内・校舎内（園内・園舎内）,発生場所2=廊下,3,129,0.02115100836202656,0.329923273657289,5.133168484785219
発生場所2=昇降口・玄関,場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,3,72,0.011805213969503197,0.75,5.128082959641255
場合別1=休憩時間 | 被災学年=4,場合別2=休憩時間中,3,61,0.01000163961305132,0.45185185185185184,5.122387443205287
給付年度=2,和暦=令和 | 被災学年=2,3,114,0.018691588785046728,0.35514018691588783,5.120567375886525
和暦=令和 | 被災学年=2,給付年度=2,3,114,0.018691588785046728,0.2695035460992908,5.120567375886525
和暦=平成 | 競技種目=バドミントン,発生場所2=体育館・屋内運動場,3,78,0.01278898180029513,0.8387096774193549,5.079732197200244
場合別1=通学中,発生場所1=学校外（園外） | 被災学年=3,3,70,0.011477291359239219,0.21341463414634146,5.064653127076018
発生場所1=学校外（園外） | 被災学年=3,場合別1=通学中,3,70,0.011477291359239219,0.2723735408560311,5.064653127076017
通学方法=自転車,和暦=平成 | 発生場所1=学校外（園外）,3,98,0.01606820790293491,0.7101449275362319,5.0245637042267735
給付年度=1,和暦=令和 | 被災学校種=小,3,87,0.01426463354648303,0.29,4.9963559322033895
和暦=令和 | 被災学校種=小,給付年度=1,3,87,0.01426463354648303,0.2457627118644068,4.9963559322033895
競技種目=バスケットボール | 被災学校種=高,発生場所2=体育館・屋内運動場,3,94,0.015412362682406953,0.8245614035087719,4.994041708043694
給付年度=2,和暦=令和 | 場合別1=課外指導,3,141,0.023118544023610427,0.4392523364485981,4.9795539033457255
和暦=令和 | 場合別1=課外指導,給付年度=2,3,141,0.023118544023610427,0.2620817843866171,4.9795539033457255
場合別1=各教科等 | 性別=男,場合別2=体育（保健体育）,3,596,0.09772093785866535,0.7303921568627451,4.977275714755176
場合別2=体育（保健体育）,場合別1=各教科等 | 性別=男,3,596,0.09772093785866535,0.6659217877094972,4.977275714755175
給付年度=3,和暦=令和 | 場合別1=各教科等,3,71,0.011641252664371209,0.25539568345323743,4.976544004413084
和暦=令和 | 場合別1=各教科等,給付年度=3,3,71,0.011641252664371209,0.2268370607028754,4.976544004413083
場合別1=各教科等,場合別2=体育（保健体育） | 性別=男,3,596,0.09772093785866535,0.48613376835236544,4.974714518760196
場合別1=各教科等,場合別2=体育（保健体育） | 発生場所1=学校内・校舎内（園内・園舎内）,3,447,0.07329070339399901,0.3646003262642741,4.974714518760196
場合別1=各教科等,場合別2=体育（保健体育） | 発生場所2=体育館・屋内運動場,3,434,0.07115920642728316,0.3539967373572594,4.974714518760196
場合別1=各教科等,場合別2=体育（保健体育） | 被災学校種=高,3,332,0.054435153303820295,0.2707993474714519,4.974714518760196
場合別1=各教科等,場合別2=体育（保健体育） | 性別=女,3,299,0.049024430234464664,0.24388254486133767,4.974714518760196
場合別1=各教科等,場合別2=体育（保健体育） | 被災学校種=中,3,298,0.04886046892933268,0.24306688417618272,4.974714518760196
場合別1=各教科等,場合別2=体育（保健体育） | 被災学校種=小,3,246,0.04033448106246926,0.200652528548124,4.974714518760196
場合別2=体育（保健体育）,場合別1=各教科等,2,895,0.14674536809313002,1.0,4.974714518760195
場合別1=各教科等,場合別2=体育（保健体育）,2,895,0.14674536809313002,0.7300163132137031,4.974714518760195
場合別1=各教科等,和暦=平成 | 場合別2=体育（保健体育）,3,652,0.10690277094605673,0.531810766721044,4.974714518760195
和暦=平成 | 場合別2=体育（保健体育）,場合別1=各教科等,3,652,0.10690277094605673,1.0,4.974714518760195
場合別2=体育（保健体育） | 性別=男,場合別1=各教科等,3,596,0.09772093785866535,1.0,4.974714518760195
場合別2=体育（保健体育） | 発生場所1=学校内・校舎内（園内・園舎内）,場合別1=各教科等,3,447,0.07329070339399901,1.0,4.974714518760195
場合別2=体育（保健体育） | 発生場所2=体育館・屋内運動場,場合別1=各教科等,3,434,0.07115920642728316,1.0,4.974714518760195
場合別1=各教科等,場合別2=体育（保健体育） | 発生場所1=学校内・校舎外（園内・園舎外）,3,427,0.07001147729135924,0.34828711256117456,4.974714518760195
場合別2=体育（保健体育） | 発生場所1=学校内・校舎外（園内・園舎外）,場合別1=各教科等,3,427,0.07001147729135924,1.0,4.974714518760195
場合別1=各教科等,場合別2=体育（保健体育） | 発生場所2=運動場・校庭（園庭）,3,378,0.061977373339891784,0.3083197389885807,4.974714518760195
場合別2=体育（保健体育） | 発生場所2=運動場・校庭（園庭）,場合別1=各教科等,3,378,0.061977373339891784,1.0,4.974714518760195
場合別2=体育（保健体育） | 被災学校種=高,場合別1=各教科等,3,332,0.054435153303820295,1.0,4.974714518760195
場合別2=体育（保健体育） | 性別=女,場合別1=各教科等,3,299,0.049024430234464664,1.0,4.974714518760195
場合別2=体育（保健体育） | 被災学校種=中,場合別1=各教科等,3,298,0.04886046892933268,1.0,4.974714518760195
場合別1=各教科等,場合別2=体育（保健体育） | 被災学年=3,3,273,0.04476143630103296,0.2226753670473083,4.974714518760195
場合別2=体育（保健体育） | 被災学年=3,場合別1=各教科等,3,273,0.04476143630103296,1.0,4.974714518760195
場合別1=各教科等,場合別2=体育（保健体育） | 被災学年=2,3,262,0.04295786194458108,0.2137030995106036,4.974714518760195
場合別2=体育（保健体育） | 被災学年=2,場合別1=各教科等,3,262,0.04295786194458108,1.0,4.974714518760195
場合別2=体育（保健体育） | 被災学校種=小,場合別1=各教科等,3,246,0.04033448106246926,1.0,4.974714518760195
和暦=令和 | 場合別2=体育（保健体育）,場合別1=各教科等,3,243,0.03984259714707329,1.0,4.974714518760195
場合別2=体育（保健体育） | 被災学年=1,場合別1=各教科等,3,191,0.03131660928020987,1.0,4.974714518760195
場合別2=その他の教科,場合別1=各教科等,2,138,0.02262666010821446,1.0,4.974714518760195
和暦=平成 | 場合別2=その他の教科,場合別1=各教科等,3,112,0.01836366617478275,1.0,4.974714518760195
場合別2=その他の教科 | 発生場所1=学校内・校舎内（園内・園舎内）,場合別1=各教科等,3,111,0.01819970486965076,1.0,4.974714518760195
場合別2=体育（保健体育） | 競技種目=サッカー・フットサル,場合別1=各教科等,3,108,0.017707820954254796,1.0,4.974714518760195
場合別2=その他の教科 | 性別=男,場合別1=各教科等,3,82,0.013444827020823086,1.0,4.974714518760195
場合別2=体育（保健体育） | 競技種目=バスケットボール,場合別1=各教科等,3,81,0.013280865715691098,1.0,4.974714518760195
場合別2=体育（保健体育） | 被災学年=6,場合別1=各教科等,3,76,0.012461059190031152,1.0,4.974714518760195
場合別2=体育（保健体育） | 競技種目=マット運動,場合別1=各教科等,3,73,0.011969175274635186,1.0,4.974714518760195
場合別2=体育（保健体育） | 競技種目=その他,場合別1=各教科等,3,69,0.01131333005410723,1.0,4.974714518760195
場合別2=体育（保健体育） | 競技種目=ソフトボール,場合別1=各教科等,3,66,0.010821446138711265,1.0,4.974714518760195
場合別2=その他の教科 | 被災学校種=小,場合別1=各教科等,3,63,0.010329562223315297,1.0,4.974714518760195
場合別2=その他の教科 | 発生場所2=教室（保育室）,場合別1=各教科等,3,61,0.01000163961305132,1.0,4.974714518760195
発生場所2=学校外体育館,性別=男 | 発生場所1=学校外（園外）,3,89,0.014592556156747007,0.6691729323308271,4.9711153645380195
場合別2=体育（保健体育）,場合別1=各教科等 | 性別=女,3,299,0.049024430234464664,0.3340782122905028,4.969617114048235
場合別1=各教科等 | 性別=女,場合別2=体育（保健体育）,3,299,0.049024430234464664,0.7292682926829268,4.969617114048235
場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,場合別2=休憩時間中,3,391,0.06410887030660764,0.4383408071748879,4.969220414423125
場合別2=休憩時間中,場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,3,391,0.06410887030660764,0.7267657992565055,4.969220414423124
給付年度=3,和暦=令和 | 被災学校種=小,3,80,0.013116904410559108,0.28776978417266186,4.957931959517132
和暦=令和 | 被災学校種=小,給付年度=3,3,80,0.013116904410559108,0.22598870056497175,4.957931959517132
和暦=令和 | 場合別2=体育的部活動,給付年度=2,3,133,0.021806853582554516,0.258252427184466,4.906796116504855
給付年度=2,和暦=令和 | 場合別2=体育的部活動,3,133,0.021806853582554516,0.4143302180685358,4.906796116504854
給付年度=4,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内）,3,101,0.016560091818330874,0.48325358851674644,4.904099228558464
場合別2=始業前の特定時間中,場合別1=休憩時間 | 被災学校種=小,3,121,0.019839317920970653,0.6914285714285714,4.89781981085117
給付年度=1,和暦=令和 | 場合別1=休憩時間,3,62,0.01016560091818331,0.20666666666666667,4.885503875968992
和暦=令和 | 場合別1=休憩時間,給付年度=1,3,62,0.01016560091818331,0.24031007751937986,4.885503875968992
場合別2=授業終了後の特定時間中,場合別1=休憩時間 | 被災学年=1,3,64,0.010493523528447287,0.2794759825327511,4.884022972685527
場合別2=体育（保健体育）,和暦=平成 | 場合別1=各教科等,3,652,0.10690277094605673,0.7284916201117319,4.866451687909587
和暦=平成 | 場合別1=各教科等,場合別2=体育（保健体育）,3,652,0.10690277094605673,0.7141292442497261,4.866451687909587
場合別2=昼食時休憩時間中,場合別1=休憩時間 | 被災学校種=中,3,141,0.023118544023610427,0.31194690265486724,4.8658929905167145
場合別1=休憩時間 | 被災学校種=中,場合別2=昼食時休憩時間中,3,141,0.023118544023610427,0.36061381074168797,4.8658929905167145
場合別2=始業前の特定時間中,場合別1=休憩時間 | 性別=女,3,61,0.01000163961305132,0.3485714285714286,4.864844720496895
場合別2=昼食時休憩時間中,和暦=令和 | 場合別1=休憩時間,3,93,0.015248401377274963,0.20575221238938052,4.863886602181519
和暦=令和 | 場合別1=休憩時間,場合別2=昼食時休憩時間中,3,93,0.015248401377274963,0.36046511627906974,4.863886602181518
和暦=令和 | 被災学校種=高,給付年度=5,3,113,0.01852762747991474,0.21161048689138576,4.851926163723917
給付年度=5,和暦=令和 | 被災学校種=高,3,113,0.01852762747991474,0.424812030075188,4.851926163723916
性別=男 | 発生場所1=学校外（園外）,発生場所2=道路,3,224,0.0367273323495655,0.2728380024360536,4.851425588505805
発生場所2=道路,性別=男 | 発生場所1=学校外（園外）,3,224,0.0367273323495655,0.6530612244897959,4.851425588505804
通学方法=自転車,性別=男 | 発生場所1=学校外（園外）,3,90,0.014756517461878997,0.6521739130434783,4.844833977651856
場合別2=授業終了後の特定時間中,場合別1=休憩時間 | 被災学年=2,3,65,0.010657484833579275,0.2838427947598253,4.835634651508868
場合別2=昼食時休憩時間中,場合別1=休憩時間 | 被災学年=3,3,105,0.01721593703885883,0.2323008849557522,4.835505451689873
場合別1=休憩時間 | 被災学年=3,場合別2=昼食時休憩時間中,3,105,0.01721593703885883,0.3583617747440273,4.835505451689873
発生場所2=体育館・屋内運動場,場合別1=課外指導 | 発生場所1=学校内・校舎内（園内・園舎内）,3,425,0.06968355468109526,0.42204568023833167,4.820330718677125
場合別1=課外指導 | 発生場所1=学校内・校舎内（園内・園舎内）,発生場所2=体育館・屋内運動場,3,425,0.06968355468109526,0.795880149812734,4.820330718677125
場合別2=体育（保健体育）,場合別1=各教科等 | 被災学年=1,3,191,0.03131660928020987,0.21340782122905028,4.8028572017563755
場合別1=各教科等 | 被災学年=1,場合別2=体育（保健体育）,3,191,0.03131660928020987,0.7047970479704797,4.8028572017563755
場合別2=その他の教科 | 発生場所1=学校内・校舎内（園内・園舎内）,発生場所2=教室（保育室）,3,61,0.01000163961305132,0.5495495495495496,4.781316266337664
場合別2=体育（保健体育） | 被災学校種=小,被災学年=6,3,74,0.012133136579767174,0.3008130081300813,4.777756605691057
競技種目=バスケットボール,場合別2=体育的部活動 | 発生場所1=学校内・校舎内（園内・園舎内）,3,89,0.014592556156747007,0.38197424892703863,4.773895377471329
競技種目=バスケットボール,場合別2=体育（保健体育） | 発生場所2=体育館・屋内運動場,3,79,0.01295294310542712,0.33905579399141633,4.764749510492277
発生場所2=道路,発生場所1=学校外（園外） | 被災学校種=高,3,146,0.023938350549270373,0.42565597667638483,4.763441838072057
発生場所1=学校外（園外） | 被災学校種=高,発生場所2=道路,3,146,0.023938350549270373,0.26788990825688075,4.763441838072057
和暦=令和 | 場合別1=各教科等,給付年度=5,3,65,0.010657484833579275,0.20766773162939298,4.76152441807394
給付年度=5,和暦=令和 | 場合別1=各教科等,3,65,0.010657484833579275,0.24436090225563908,4.761524418073939
給付年度=1,和暦=令和 | 被災学校種=高,3,125,0.020495163141498605,0.4166666666666667,4.758895131086143
和暦=令和 | 被災学校種=高,給付年度=1,3,125,0.020495163141498605,0.2340823970037453,4.758895131086142
和暦=令和 | 発生場所1=学校外（園外）,給付年度=2,3,64,0.010493523528447287,0.2490272373540856,4.7315175097276265
競技種目=バドミントン,性別=男 | 発生場所2=体育館・屋内運動場,3,63,0.010329562223315297,0.504,4.729070769230769
場合別1=課外指導 | 競技種目=バドミントン,発生場所2=体育館・屋内運動場,3,64,0.010493523528447287,0.7804878048780488,4.727105384261391
場合別2=体育的部活動 | 競技種目=バドミントン,発生場所2=体育館・屋内運動場,3,64,0.010493523528447287,0.7804878048780488,4.727105384261391
場合別2=休憩時間中,場合別1=休憩時間 | 被災学校種=小,3,359,0.058862108542383995,0.6672862453531598,4.726804657850084
場合別1=休憩時間 | 被災学校種=小,場合別2=休憩時間中,3,359,0.058862108542383995,0.4169570267131243,4.726804657850084
競技種目=バスケットボール,発生場所2=体育館・屋内運動場 | 被災学校種=中,3,68,0.011149368748975241,0.2918454935622318,4.721394337496158
給付年度=3,和暦=令和 | 発生場所1=学校内・校舎外（園内・園舎外）,3,111,0.01819970486965076,0.39928057553956836,4.7194035469298985
和暦=令和 | 発生場所1=学校内・校舎外（園内・園舎外）,給付年度=3,3,111,0.01819970486965076,0.21511627906976744,4.719403546929898
発生場所1=学校内・校舎内（園内・園舎内） | 競技種目=マット運動,場合別1=各教科等,3,73,0.011969175274635186,0.948051948051948,4.716287790512912
発生場所2=体育館・屋内運動場 | 競技種目=マット運動,場合別1=各教科等,3,73,0.011969175274635186,0.948051948051948,4.716287790512912
給付年度=1,和暦=令和 | 発生場所2=体育館・屋内運動場,3,64,0.010493523528447287,0.21333333333333335,4.714202898550725
和暦=令和 | 発生場所2=体育館・屋内運動場,給付年度=1,3,64,0.010493523528447287,0.2318840579710145,4.714202898550725
和暦=令和 | 場合別1=休憩時間,給付年度=2,3,64,0.010493523528447287,0.24806201550387597,4.713178294573644
給付年度=3,和暦=令和 | 発生場所2=運動場・校庭（園庭）,3,104,0.01705197573372684,0.37410071942446044,4.704412964473782
和暦=令和 | 発生場所2=運動場・校庭（園庭）,給付年度=3,3,104,0.01705197573372684,0.21443298969072164,4.704412964473781
給付年度=1,和暦=令和 | 性別=女,3,91,0.014920478767010985,0.30333333333333334,4.695507614213199
和暦=令和 | 性別=女,給付年度=1,3,91,0.014920478767010985,0.23096446700507614,4.695507614213198
給付年度=3,和暦=令和 | 性別=女,3,84,0.013772749631087064,0.302158273381295,4.677318044041924
和暦=令和 | 性別=女,給付年度=3,3,84,0.013772749631087064,0.2131979695431472,4.6773180440419235
場合別2=登校（登園）中,性別=男 | 発生場所1=学校外（園外）,3,83,0.013608788325955074,0.6287878787878788,4.671105082493633
性別=男 | 発生場所1=学校外（園外）,場合別1=通学中,3,206,0.0337760288571897,0.25091352009744217,4.665614509372865
場合別1=通学中,性別=男 | 発生場所1=学校外（園外）,3,206,0.0337760288571897,0.6280487804878049,4.6656145093728645
競技種目=マット運動,場合別1=各教科等,2,73,0.011969175274635186,0.9358974358974359,4.655822562429414
競技種目=その他,場合別2=体育（保健体育）,2,69,0.01131333005410723,0.6831683168316832,4.655467669671996
競技種目=その他,場合別1=各教科等 | 場合別2=体育（保健体育）,3,69,0.01131333005410723,0.6831683168316832,4.655467669671996
給付年度=4,和暦=令和 | 被災学年=1,3,68,0.011149368748975241,0.3253588516746411,4.647221630828187
競技種目=バスケットボール,場合別1=各教科等 | 発生場所2=体育館・屋内運動場,3,79,0.01295294310542712,0.33905579399141633,4.626177377077513
競技種目=バスケットボール,場合別2=体育（保健体育） | 発生場所1=学校内・校舎内（園内・園舎内）,3,79,0.01295294310542712,0.33905579399141633,4.626177377077513
場合別1=各教科等 | 被災学年=6,場合別2=体育（保健体育）,3,76,0.012461059190031152,0.6785714285714286,4.6241420590582605
和暦=令和 | 被災学年=1,給付年度=5,3,86,0.014100672241351041,0.20140515222482436,4.617932418869187
給付年度=5,和暦=令和 | 被災学年=1,3,86,0.014100672241351041,0.3233082706766917,4.617932418869186
場合別2=下校（降園）中,性別=男 | 発生場所1=学校外（園外）,3,114,0.018691588785046728,0.6195652173913043,4.602592278769263
和暦=令和 | 被災学年=1,給付年度=2,3,103,0.01688801442859485,0.24121779859484777,4.583138173302108
給付年度=2,和暦=令和 | 被災学年=1,3,103,0.01688801442859485,0.32087227414330216,4.583138173302107
場合別2=昼食時休憩時間中,場合別1=休憩時間 | 性別=男,3,325,0.05328742416789638,0.7190265486725663,4.582385496712625
場合別1=休憩時間 | 性別=男,場合別2=昼食時休憩時間中,3,325,0.05328742416789638,0.3396029258098224,4.582385496712625
競技種目=バレーボール,発生場所2=体育館・屋内運動場,2,87,0.01426463354648303,0.7565217391304347,4.581952420016407
競技種目=バレーボール,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場,3,87,0.01426463354648303,0.7565217391304347,4.581952420016407
場合別1=休憩時間 | 被災学年=1,場合別2=休憩時間中,3,141,0.023118544023610427,0.4040114613180516,4.580048146057243
場合別2=休憩時間中,場合別1=休憩時間 | 被災学年=1,3,141,0.023118544023610427,0.2620817843866171,4.580048146057242
性別=女 | 競技種目=バスケットボール,発生場所2=体育館・屋内運動場,3,62,0.01016560091818331,0.7560975609756098,4.579383341003222
給付年度=1,和暦=令和 | 場合別1=課外指導,3,121,0.019839317920970653,0.4033333333333333,4.572360594795539
和暦=令和 | 場合別1=課外指導,給付年度=1,3,121,0.019839317920970653,0.22490706319702602,4.572360594795539
場合別2=始業前の特定時間中,場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,3,117,0.019183472700442697,0.6685714285714286,4.571319666880205
競技種目=バレーボール,和暦=平成 | 発生場所2=体育館・屋内運動場,3,63,0.010329562223315297,0.5478260869565217,4.5707131386427164
