語1,語2,共起事例数,Jaccard（ネットワーク重み）
取る,行く,15,0.12295081967213115
下り坂,下校,15,0.11627906976744186
選手,頭,15,0.11450381679389313
手,離れる,15,0.10948905109489052
バット,近く,15,0.10638297872340426
地面,打ちつける,15,0.10416666666666667
治療,運動,15,0.0949367088607595
前方,登校,15,0.09259259259259259
口元,直撃,15,0.08875739644970414
友人,廊下,15,0.08241758241758242
ノック,直撃,15,0.08152173913043478
ぶつかる,取る,15,0.0797872340425532
バッティング,場,15,0.07894736842105263
地面,手,15,0.07177033492822966
ソフトボール,場,15,0.07142857142857142
床,打ち付ける,15,0.07075471698113207
倒れる,足,15,0.07009345794392523
打ち付ける,補綴,15,0.06880733944954129
ディフェンス,相手,15,0.0684931506849315
加える,打ち付ける,15,0.06818181818181818
打ち付ける,歯科,15,0.06818181818181818
友人,走る,15,0.06787330316742081
ぶつける,滑る,15,0.06756756756756757
教室,足,15,0.06756756756756757
ぶつかる,走る,15,0.06666666666666667
自転車,車,15,0.06550218340611354
バッティング,打つ,15,0.06382978723404255
れる,道路,15,0.0625
休憩,補綴,15,0.0625
バッター,野球,15,0.06198347107438017
休憩,加える,15,0.06198347107438017
休憩,歯科,15,0.06198347107438017
れる,取る,15,0.06172839506172839
手,運動,15,0.06048387096774194
れる,教室,15,0.057692307692307696
打つ,抜ける,15,0.056818181818181816
くる,強い,15,0.05660377358490566
倒れる,打つ,15,0.05474452554744526
折れる,足,15,0.053763440860215055
人,相手,15,0.05319148936170213
場,足,15,0.0528169014084507
相手,脱臼,15,0.05263157894736842
体育,強い,15,0.05263157894736842
れる,友人,15,0.05244755244755245
捕る,試合,15,0.05226480836236934
倒れる,本,15,0.05226480836236934
体育館,打つ,15,0.05226480836236934
直撃,相手,15,0.05084745762711865
試合,飛ぶ,15,0.050335570469798654
打つ,滑る,15,0.05016722408026756
れる,足,15,0.048859934853420196
崩す,打つ,15,0.048859934853420196
下校,本,15,0.048701298701298704
くる,破る,15,0.04854368932038835
くる,折,15,0.04838709677419355
くる,顔,15,0.0473186119873817
れる,折れる,15,0.0473186119873817
崩す,本,15,0.046875
友人,本,15,0.04672897196261682
ぶつける,自転車,15,0.046012269938650305
強打,終了,15,0.04491017964071856
強打,衝突,15,0.042492917847025496
れる,野球,15,0.04054054054054054
口,唇,15,0.0375
サッカー,口,15,0.03694581280788178
バッター,負傷,15,0.036585365853658534
持つ,負傷,15,0.036585365853658534
ブレーキ,転倒,15,0.03640776699029126
口,頭,15,0.03588516746411483
口,遊ぶ,15,0.03579952267303103
つく,転倒,15,0.034722222222222224
取る,負傷,15,0.034403669724770644
欠損,転倒,15,0.03424657534246575
ボール,振る,15,0.03333333333333333
欠ける,歯,15,0.032679738562091505
守る,練習,15,0.032188841201716736
ぶつける,口,15,0.031982942430703626
当たる,顎,15,0.03184713375796178
シュート,練習,15,0.03125
守る,部,15,0.03067484662576687
外,部,15,0.030425963488843813
練習,頭部,15,0.030303030303030304
ゴール,顔面,15,0.029880478087649404
部員,顔面,15,0.02982107355864811
後ろ,顔面,15,0.029239766081871343
ソフトボール,練習,15,0.02912621359223301
前のめり,顔面,15,0.02912621359223301
ふざける,顔面,15,0.029069767441860465
階段,顔面,15,0.029013539651837523
られる,顔面,15,0.029013539651837523
部,頭部,15,0.02895752895752896
持つ,顔面,15,0.028517110266159697
投げる,顔面,15,0.02835538752362949
ソフトボール,部,15,0.027881040892193308
捕る,顔面,15,0.027829313543599257
前方,部,15,0.026929982046678635
ノック,顔面,15,0.02613240418118467
相手,転倒,15,0.025252525252525252
試合,転倒,15,0.024193548387096774
ディフェンス,前歯,15,0.0205761316872428
前歯,鬼ごっこ,15,0.02051983584131327
前歯,向かう,15,0.020053475935828877
スティック,ホッケー,14,0.6363636363636364
受診,治療,14,0.3783783783783784
イレギュラーバウンド,守備,14,0.14
前輪,道路,14,0.13592233009708737
イレギュラーバウンド,打球,14,0.1320754716981132
バスケットボール,肘,14,0.1308411214953271
バスケットボール,頭,14,0.10687022900763359
バッティング,バット,14,0.09523809523809523
バッティング,運動,14,0.08045977011494253
場,治療,14,0.07954545454545454
持つ,足,14,0.07777777777777778
下校,前方,14,0.07734806629834254
手,抜ける,14,0.07526881720430108
滑る,登校,14,0.07446808510638298
ゲーム,体育,14,0.07368421052631578
れる,押す,14,0.07291666666666667
ソフトボール,運動,14,0.07216494845360824
地面,滑る,14,0.07035175879396985
打ち付ける,破る,14,0.07035175879396985
バランス,教室,14,0.06829268292682927
地面,崩す,14,0.06763285024154589
打ち付ける,顔,14,0.06763285024154589
手,直撃,14,0.0673076923076923
れる,前輪,14,0.0673076923076923
バランス,地面,14,0.06635071090047394
スティック,相手,14,0.06451612903225806
場,飛ぶ,14,0.0639269406392694
くる,人,14,0.06334841628959276
場,守備,14,0.06306306306306306
しまう,取る,14,0.06278026905829596
シュート,相手,14,0.06086956521739131
しまう,人,14,0.06060606060606061
体育,飛ぶ,14,0.06060606060606061
強い,走る,14,0.0603448275862069
体育,抜ける,14,0.0603448275862069
ぶつかる,友人,14,0.0603448275862069
くる,体育館,14,0.059574468085106386
バスケットボール,顔,14,0.058333333333333334
取る,折,14,0.058333333333333334
かける,自転車,14,0.058333333333333334
場,直撃,14,0.05785123966942149
ふざける,本,14,0.05761316872427984
サッカー,補綴,14,0.05761316872427984
しまう,直撃,14,0.05737704918032787
形式,試合,14,0.05714285714285714
サッカー,加える,14,0.05714285714285714
サッカー,歯科,14,0.05714285714285714
相手,膝,14,0.056910569105691054
口元,破る,14,0.056910569105691054
体育,直撃,14,0.05511811023622047
倒れる,顔,14,0.0546875
床,脱臼,14,0.05303030303030303
しまう,時間,14,0.05204460966542751
しまう,ぶつける,14,0.05185185185185185
欠損,試合,14,0.050359712230215826
友人,折,14,0.04946996466431095
手,折,14,0.04912280701754386
接触,試合,14,0.048109965635738834
加える,滑る,14,0.04745762711864407
れる,強い,14,0.04713804713804714
抜ける,試合,14,0.04666666666666667
打つ,時間,14,0.04487179487179487
自転車,走る,14,0.04416403785488959
ぶつかる,自転車,14,0.04281345565749235
強打,状態,14,0.0425531914893617
強打,階段,14,0.04229607250755287
休憩,強打,14,0.040229885057471264
切れる,口,14,0.03723404255319149
当たり,負傷,14,0.03684210526315789
イレギュラーバウンド,口,14,0.03684210526315789
付近,口,14,0.03655352480417755
口,肘,14,0.035443037974683546
本,補綴,14,0.03535353535353535
加える,本,14,0.035175879396984924
本,歯科,14,0.035175879396984924
スピード,転倒,14,0.0345679012345679
負傷,頭部,14,0.0343980343980344
口唇,負傷,14,0.03431372549019608
バウンド,ボール,14,0.03398058252427184
打撲,転倒,14,0.03389830508474576
欠損,負傷,14,0.033816425120772944
ゴール,ボール,14,0.03365384615384615
グラウンド,ボール,14,0.03341288782816229
ラケット,当たる,14,0.03341288782816229
折る,転倒,14,0.03309692671394799
当たる,部員,14,0.03294117647058824
歩く,転倒,14,0.03286384976525822
持つ,転倒,14,0.03211009174311927
口,教室,14,0.031818181818181815
強打,折れる,14,0.031818181818181815
口唇,当たる,14,0.03146067415730337
人,負傷,14,0.03146067415730337
口,地面,14,0.03139013452914798
口,走る,14,0.030434782608695653
切る,歯,14,0.030434782608695653
打撃,練習,14,0.03017241379310345
バランス,口,14,0.029850746268656716
折る,歯,14,0.029850746268656716
歯,階段,14,0.02959830866807611
素振り,練習,14,0.029473684210526315
歯,頭部,14,0.029288702928870293
ネット,練習,14,0.029166666666666667
人,当たる,14,0.029045643153526972
横,練習,14,0.02880658436213992
練習,追いかける,14,0.028629856850715747
的,部,14,0.028397565922920892
他校,部,14,0.028169014084507043
上顎,部,14,0.028112449799196786
祭,顔面,14,0.027944111776447105
切れる,部,14,0.027888446215139442
損傷,顔面,14,0.027888446215139442
打撲,顔面,14,0.027777777777777776
避ける,顔面,14,0.027777777777777776
付近,部,14,0.0275049115913556
下り坂,顔面,14,0.0273972602739726
付近,顔面,14,0.02729044834307992
終了,部,14,0.02702702702702703
口,顔,14,0.026515151515151516
口,自転車,14,0.024955436720142603
上下,前歯,14,0.019337016574585635
前歯,受診,14,0.019310344827586208
前歯,激突,14,0.019151846785225718
ゴール,前歯,14,0.01904761904761905
前歯,移動,14,0.019021739130434784
前歯,落下,14,0.019021739130434784
切る,前歯,14,0.018995929443690638
前歯,立つ,14,0.01891891891891892
バッター,前歯,14,0.01844532279314888
特定,終了,13,0.2549019607843137
階,階段,13,0.24074074074074073
キャッチャー,バッター,13,0.19696969696969696
つく,勢い,13,0.17333333333333334
シート,ノック,13,0.13
肘,選手,13,0.11926605504587157
落ちる,道路,13,0.1111111111111111
バット,離れる,13,0.10077519379844961
下校,前輪,13,0.0948905109489051
バット,後方,13,0.09285714285714286
倒れる,廊下,13,0.08666666666666667
打球,直撃,13,0.07602339181286549
手,振る,13,0.07514450867052024
廊下,滑る,13,0.07428571428571429
体育,的,13,0.07303370786516854
崩す,遊ぶ,13,0.07142857142857142
ぶつかる,選手,13,0.07065217391304347
くる,チーム,13,0.07027027027027027
ぶつける,廊下,13,0.06914893617021277
出血,折れる,13,0.06914893617021277
サッカー,運動,13,0.06878306878306878
歯牙,破る,13,0.0663265306122449
れる,ブレーキ,13,0.0663265306122449
倒れる,時間,13,0.06565656565656566
時間,脱臼,13,0.065
打ち付ける,折,13,0.06467661691542288
崩す,教室,13,0.06435643564356436
加える,受診,13,0.06435643564356436
受診,歯科,13,0.06435643564356436
地面,走る,13,0.06403940886699508
足,遊ぶ,13,0.06372549019607843
サッカー,場,13,0.06310679611650485
ぶつける,体育館,13,0.06132075471698113
体育,打ちつける,13,0.06074766355140187
ピッチャー,野球,13,0.06046511627906977
下校,友人,13,0.06018518518518518
抜け落ちる,本,13,0.0593607305936073
くる,前方,13,0.05829596412556054
くる,倒れる,13,0.05829596412556054
自転車,雨,13,0.05829596412556054
直撃,運動,13,0.05752212389380531
床,持つ,13,0.05701754385964912
体育館,足,13,0.056768558951965066
口元,場,13,0.056768558951965066
ソフトボール,破る,13,0.05652173913043478
ソフトボール,折,13,0.05627705627705628
バランス,時間,13,0.05531914893617021
くる,直撃,13,0.05531914893617021
取る,破る,13,0.05416666666666667
折る,本,13,0.05394190871369295
バランス,強い,13,0.05371900826446281
遊ぶ,顔,13,0.053061224489795916
しまう,体育館,13,0.052845528455284556
本,膝,13,0.05179282868525897
地面,破る,13,0.049429657794676805
打つ,顎,13,0.04905660377358491
しまう,崩す,13,0.04887218045112782
れる,体育館,13,0.04868913857677903
場,手,13,0.04868913857677903
しまう,バランス,13,0.04814814814814815
脱臼,補綴,13,0.04797047970479705
試合,頭部,13,0.04779411764705882
加える,脱臼,13,0.047619047619047616
歯科,脱臼,13,0.047619047619047616
打つ,打球,13,0.04744525547445255
打つ,登校,13,0.04659498207885305
体育,時間,13,0.04642857142857143
滑る,顔,13,0.04609929078014184
友人,破る,13,0.045936395759717315
振る,試合,13,0.04529616724738676
本,脱臼,13,0.044673539518900345
脱臼,自転車,13,0.04452054794520548
強い,破る,13,0.04436860068259386
滑る,補綴,13,0.04421768707482993
歯科,滑る,13,0.04391891891891892
補綴,走る,13,0.04377104377104377
加える,走る,13,0.043478260869565216
歯科,走る,13,0.043478260869565216
試合,顎,13,0.043333333333333335
地面,本,13,0.0429042904290429
加える,手,13,0.04234527687296417
ぶつける,補綴,13,0.04234527687296417
ぶつける,加える,13,0.042071197411003236
ぶつける,歯科,13,0.042071197411003236
友人,打つ,13,0.041935483870967745
くる,床,13,0.04
強打,追いかける,13,0.03939393939393939
ふざける,強打,13,0.03927492447129909
れる,体育,13,0.03869047619047619
本,運動,13,0.038011695906432746
手,試合,13,0.037463976945244955
試合,足,13,0.03551912568306011
ネット,口,13,0.03439153439153439
口,近く,13,0.033419023136246784
口,終了,13,0.03307888040712468
後ろ,負傷,13,0.03258145363408521
カーブ,転倒,13,0.03258145363408521
濡れる,転倒,13,0.0325
負傷,近く,13,0.03225806451612903
コート,ボール,13,0.03201970443349754
スティック,ボール,13,0.03178484107579462
ピッチャー,ボール,13,0.03155339805825243
口,衝突,13,0.03155339805825243
当たる,跳ね返る,13,0.031476997578692496
キャッチャー,ボール,13,0.03125
スティック,当たる,13,0.03117505995203837
ディフェンス,当たる,13,0.030952380952380953
ピッチャー,当たる,13,0.030952380952380953
バウンド,当たる,13,0.030878859857482184
口,廊下,13,0.030805687203791468
かける,転倒,13,0.030732860520094562
状態,転倒,13,0.03051643192488263
向かう,転倒,13,0.03044496487119438
ネット,当たる,13,0.030303030303030304
廊下,負傷,13,0.02981651376146789
ボール,頭部,13,0.029748283752860413
ふざける,当たる,13,0.029612756264236904
当たる,近く,13,0.029545454545454545
行く,転倒,13,0.02927927927927928
バレーボール,歯,13,0.02813852813852814
取る,転倒,13,0.028077753779697623
バント,練習,13,0.028017241379310345
歯,部分,13,0.02795698924731183
損ねる,練習,13,0.027837259100642397
歯,状態,13,0.02754237288135593
ふざける,歯,13,0.02748414376321353
練習,隣,13,0.027426160337552744
られる,歯,13,0.027426160337552744
練習,部員,13,0.027196652719665274
バレーボール,練習,13,0.027083333333333334
歯,球,13,0.026859504132231406
歯,行く,13,0.026530612244897958
練習,近く,13,0.026422764227642278
形式,部,13,0.02631578947368421
搬送,部,13,0.02620967741935484
練習,膝,13,0.02610441767068273
フライ,部,13,0.02610441767068273
救急,部,13,0.02610441767068273
いく,顔面,13,0.026052104208416832
コンクリート,顔面,13,0.025896414342629483
歯,選手,13,0.02584493041749503
バランス,ボール,13,0.025341130604288498
追いかける,部,13,0.025341130604288498
体,顔面,13,0.025048169556840076
行く,部,13,0.02448210922787194
バスケットボール,顔面,13,0.02376599634369287
地面,練習,13,0.023636363636363636
前歯,抜け落ちる,13,0.01793103448275862
前歯,特定,13,0.01793103448275862
前歯,棒,13,0.017881705639614855
上がる,前歯,13,0.01783264746227709
前歯,終わる,13,0.017759562841530054
前歯,負う,13,0.017759562841530054
前歯,歩道,13,0.017759562841530054
両手,前歯,13,0.017759562841530054
前歯,祭,13,0.017711171662125342
キャッチャー,前歯,13,0.017687074829931974
内,前歯,13,0.017663043478260868
前歯,蹴る,13,0.017639077340569877
バレーボール,前歯,13,0.017591339648173207
前歯,段差,13,0.017591339648173207
ネット,前歯,13,0.01756756756756757
前歯,来る,13,0.017543859649122806
前歯,部分,13,0.01752021563342318
下り坂,前歯,13,0.01747311827956989
前歯,階段,13,0.017310252996005325
当たる,転倒,13,0.016352201257861635
かけっこ,追う,12,0.48
ゴールキーパー,サッカー,12,0.17391304347826086
切れる,唇,12,0.16
欠損,治療,12,0.15789473684210525
バッター,振る,12,0.11650485436893204
チーム,バスケットボール,12,0.1111111111111111
滑る,濡れる,12,0.10434782608695652
バッター,飛ぶ,12,0.10344827586206896
前輪,登校,12,0.1
サッカー,頭,12,0.0967741935483871
休憩,廊下,12,0.0967741935483871
ふざける,教室,12,0.096
衝突,選手,12,0.09523809523809523
ソフトボール,飛ぶ,12,0.09090909090909091
口元,振る,12,0.08823529411764706
体育館,肘,12,0.08695652173913043
休憩,教室,12,0.08391608391608392
体育館,欠損,12,0.08391608391608392
せる,時間,12,0.0784313725490196
準備,運動,12,0.07547169811320754
バランス,落ちる,12,0.0718562874251497
衝突,走る,12,0.07100591715976332
つく,足,12,0.0670391061452514
キャッチャー,体育,12,0.06521739130434782
手,飛ぶ,12,0.06417112299465241
ぶつける,遊ぶ,12,0.06382978723404255
とる,れる,12,0.06349206349206349
振る,運動,12,0.06282722513089005
強い,頭,12,0.06217616580310881
教室,滑る,12,0.06153846153846154
倒れる,手,12,0.06060606060606061
折,歯牙,12,0.06060606060606061
バランス,前方,12,0.06030150753768844
折れる,行く,12,0.06030150753768844
受診,補綴,12,0.05970149253731343
外,補綴,12,0.05825242718446602
守備,運動,12,0.057971014492753624
バレーボール,床,12,0.057692307692307696
床,準備,12,0.057692307692307696
場,振る,12,0.057692307692307696
加える,外,12,0.057692307692307696
外,歯科,12,0.057692307692307696
られる,れる,12,0.05687203791469194
守る,野球,12,0.05660377358490566
ホッケー,相手,12,0.05581395348837209
脱臼,運動,12,0.055299539170506916
フライ,野球,12,0.0547945205479452
坂道,自転車,12,0.05405405405405406
崩す,走る,12,0.053811659192825115
しまう,顎,12,0.053811659192825115
休憩,破る,12,0.053811659192825115
休憩,折,12,0.05357142857142857
ゲーム,打つ,12,0.05333333333333334
バランス,走る,12,0.05286343612334802
友人,崩す,12,0.05240174672489083
地面,足,12,0.05194805194805195
崩す,時間,12,0.05172413793103448
バランス,友人,12,0.05150214592274678
しまう,倒れる,12,0.05128205128205128
しまう,前方,12,0.05128205128205128
ぶつける,友人,12,0.05128205128205128
ぶつかる,バランス,12,0.05063291139240506
崩す,強い,12,0.0502092050209205
しまう,教室,12,0.049586776859504134
人,体育,12,0.04938271604938271
ゴールキーパー,試合,12,0.04918032786885246
ぶつかる,強い,12,0.04918032786885246
れる,廊下,12,0.04918032786885246
くる,下校,12,0.04897959183673469
状態,自転車,12,0.04897959183673469
廊下,顔,12,0.048582995951417005
外,試合,12,0.04838709677419355
イレギュラー,本,12,0.04819277108433735
口元,折,12,0.04819277108433735
打つ,振る,12,0.04743083003952569
投げる,相手,12,0.047244094488188976
バスケットボール,補綴,12,0.047244094488188976
持つ,本,12,0.047058823529411764
振る,野球,12,0.046875
バスケットボール,加える,12,0.046875
バスケットボール,歯科,12,0.046875
相手,行く,12,0.046511627906976744
地面,折,12,0.045283018867924525
しまう,友人,12,0.04477611940298507
口元,補綴,12,0.04477611940298507
本,衝突,12,0.04460966542750929
自転車,衝突,12,0.044444444444444446
加える,口元,12,0.044444444444444446
口元,歯科,12,0.044444444444444446
下校,破る,12,0.04428044280442804
下校,折,12,0.04411764705882353
体育,友人,12,0.04316546762589928
本,遊ぶ,12,0.04316546762589928
本,顎,12,0.043010752688172046
口元,相手,12,0.04225352112676056
手,破る,12,0.04195804195804196
くる,折れる,12,0.04152249134948097
前方,本,12,0.041379310344827586
床,走る,12,0.0410958904109589
ぶつける,れる,12,0.040955631399317405
強い,折,12,0.04067796610169491
手,補綴,12,0.0392156862745098
手,歯科,12,0.03896103896103896
相手,走る,12,0.03821656050955414
加える,強い,12,0.0379746835443038
強い,歯科,12,0.0379746835443038
手,相手,12,0.037267080745341616
下り坂,強打,12,0.03680981595092025
かける,強打,12,0.036585365853658534
せる,強打,12,0.03625377643504532
られる,強打,12,0.036036036036036036
つまずく,強打,12,0.03592814371257485
くる,打つ,12,0.035398230088495575
つく,強打,12,0.035398230088495575
相手,足,12,0.03519061583577713
折れる,自転車,12,0.033707865168539325
強打,選手,12,0.03314917127071823
キャッチャー,口,12,0.03208556149732621
勢い,口,12,0.031088082901554404
誤る,負傷,12,0.031007751937984496
口,後方,12,0.031007751937984496
ゴール,負傷,12,0.030848329048843187
ゲーム,負傷,12,0.030303030303030304
口,口唇,12,0.030303030303030304
前輪,負傷,12,0.02977667493796526
引っ掛かる,転倒,12,0.0297029702970297
つまずく,負傷,12,0.02962962962962963
ボール,跳ね返る,12,0.029556650246305417
転倒,雨,12,0.029556650246305417
失う,転倒,12,0.029484029484029485
戻る,転倒,12,0.029411764705882353
つく,負傷,12,0.02926829268292683
当たる,直接,12,0.029055690072639227
当たる,肩,12,0.02857142857142857
行く,負傷,12,0.02857142857142857
転倒,部分,12,0.02857142857142857
ボール,切れる,12,0.028503562945368172
シュート,ボール,12,0.028368794326241134
キャッチャー,当たる,12,0.02823529411764706
切れる,当たる,12,0.027972027972027972
当たる,歯牙,12,0.027777777777777776
ゲーム,当たる,12,0.02771362586605081
終了,転倒,12,0.02771362586605081
ボール,肘,12,0.02727272727272727
落ちる,転倒,12,0.027210884353741496
当たる,膝,12,0.026845637583892617
当たる,持つ,12,0.02666666666666667
当たり,歯,12,0.026490066225165563
当たる,行く,12,0.0262582056892779
口,滑る,12,0.026143790849673203
切れる,歯,12,0.02591792656587473
抜ける,転倒,12,0.02591792656587473
来る,歯,12,0.025806451612903226
ピッチャー,練習,12,0.02536997885835095
拾う,練習,12,0.02536997885835095
ディフェンス,練習,12,0.02536997885835095
歯,近く,12,0.02526315789473684
祭,練習,12,0.025210084033613446
歯,終了,12,0.025052192066805846
切れる,練習,12,0.02494802494802495
つく,歯,12,0.02494802494802495
治療,練習,12,0.024844720496894408
投げる,歯,12,0.024640657084188913
送球,部,12,0.024489795918367346
ピッチャー,部,12,0.024193548387096774
外れる,顔面,12,0.02414486921529175
失う,顔面,12,0.024096385542168676
つく,練習,12,0.02404809619238477
路面,顔面,12,0.02404809619238477
両手,顔面,12,0.023952095808383235
走行,顔面,12,0.02390438247011952
タイヤ,顔面,12,0.02390438247011952
移動,顔面,12,0.023715415019762844
シュート,部,12,0.023715415019762844
目,顔面,12,0.023668639053254437
段差,顔面,12,0.023622047244094488
横,部,12,0.023483365949119372
当たる,走る,12,0.023391812865497075
折る,顔面,12,0.023255813953488372
られる,部,12,0.023255813953488372
近く,顔面,12,0.023076923076923078
つく,部,12,0.022988505747126436
出血,顔面,12,0.022813688212927757
落ちる,部,12,0.022727272727272728
欠損,顔面,12,0.022556390977443608
下校,部,12,0.020654044750430294
前歯,向く,12,0.016574585635359115
つかむ,前歯,12,0.016551724137931035
前歯,額,12,0.016483516483516484
前歯,追う,12,0.01637107776261937
バウンド,前歯,12,0.01637107776261937
前歯,室,12,0.01637107776261937
前歯,転落,12,0.01634877384196185
前歯,壁,12,0.01634877384196185
側,前歯,12,0.0163265306122449
前歯,避ける,12,0.016260162601626018
前歯,準備,12,0.016216216216216217
入る,前歯,12,0.016172506738544475
前歯,後方,12,0.01602136181575434
下る,坂道,11,0.4782608695652174
ネット,支柱,11,0.2682926829268293
ラケット,振る,11,0.14666666666666667
振る,近く,11,0.11578947368421053
教室,机,11,0.10576923076923077
戻る,教室,11,0.10377358490566038
ハンドル,登校,11,0.1
タイヤ,地面,11,0.09565217391304348
イレギュラー,打球,11,0.09166666666666666
サッカー,選手,11,0.08943089430894309
タイヤ,滑る,11,0.0873015873015873
バスケットボール,接触,11,0.0859375
つまずく,教室,11,0.0859375
振る,飛ぶ,11,0.0859375
バッティング,直撃,11,0.08088235294117647
バスケットボール,取る,11,0.07971014492753623
打球,捕る,11,0.07913669064748201
球,直撃,11,0.07801418439716312
ソフトボール,口元,11,0.07746478873239436
つまずく,ぶつける,11,0.06962025316455696
友人,持つ,11,0.06790123456790123
出る,強い,11,0.0650887573964497
打ち付ける,足,11,0.0650887573964497
場,外,11,0.0650887573964497
バランス,打ちつける,11,0.06432748538011696
切れる,折れる,11,0.06395348837209303
前方,地面,11,0.062146892655367235
友人,接触,11,0.06179775280898876
バット,抜ける,11,0.061452513966480445
受診,破る,11,0.06043956043956044
受診,折,11,0.060109289617486336
バランス,遊ぶ,11,0.05851063829787234
搬送,破る,11,0.05851063829787234
打ちつける,足,11,0.0582010582010582
行く,足,11,0.05789473684210526
救急,破る,11,0.05789473684210526
レシーブ,床,11,0.05641025641025641
れる,蹴る,11,0.05555555555555555
人,手,11,0.05555555555555555
しまう,バッター,11,0.055
くる,サッカー,11,0.055
特定,補綴,11,0.05472636815920398
両手,床,11,0.054455445544554455
室,床,11,0.054455445544554455
くる,捕る,11,0.054187192118226604
加える,特定,11,0.054187192118226604
歯科,特定,11,0.054187192118226604
しまう,唇,11,0.05392156862745098
かける,れる,11,0.05314009661835749
外野,野球,11,0.052884615384615384
送球,野球,11,0.052132701421800945
場,捕る,11,0.052132701421800945
折,肘,11,0.05116279069767442
強い,教室,11,0.05116279069767442
ペダル,自転車,11,0.05069124423963134
カーブ,自転車,11,0.0502283105022831
絡まる,自転車,11,0.05
素振り,野球,11,0.049773755656108594
休憩,顔,11,0.04741379310344827
体育,顎,11,0.04700854700854701
ぶつかる,崩す,11,0.04700854700854701
ゲーム,相手,11,0.04680851063829787
バスケットボール,破る,11,0.04680851063829787
切れる,本,11,0.04680851063829787
つまずく,打つ,11,0.04680851063829787
ぶつかる,時間,11,0.046218487394957986
口唇,打つ,11,0.04583333333333333
破る,飛ぶ,11,0.04583333333333333
体育館,折れる,11,0.04564315352697095
強い,手,11,0.04526748971193416
打ち付ける,自転車,11,0.04526748971193416
口唇,野球,11,0.04526748971193416
前のめり,自転車,11,0.044715447154471545
打球,破る,11,0.04417670682730924
抜ける,顔,11,0.04417670682730924
唇,野球,11,0.044
打球,折,11,0.044
崩す,足,11,0.043824701195219126
ソフトボール,補綴,11,0.04365079365079365
出る,本,11,0.043478260869565216
時間,運動,11,0.043478260869565216
れる,口元,11,0.04330708661417323
ソフトボール,加える,11,0.04330708661417323
ソフトボール,歯科,11,0.04330708661417323
バランス,足,11,0.043137254901960784
折れる,走る,11,0.04296875
人,顔,11,0.04263565891472868
教室,破る,11,0.04247104247104247
前方,顔,11,0.04247104247104247
折,教室,11,0.04230769230769231
場,走る,11,0.0421455938697318
くる,時間,11,0.04198473282442748
強い,足,11,0.04198473282442748
打つ,選手,11,0.04182509505703422
本,行く,11,0.04182509505703422
守備,補綴,11,0.04182509505703422
加える,守備,11,0.04150943396226415
守備,歯科,11,0.04150943396226415
サッカー,本,11,0.041353383458646614
打つ,道路,11,0.041353383458646614
教室,顔,11,0.04119850187265917
試合,追いかける,11,0.04119850187265917
守備,打つ,11,0.040740740740740744
前方,補綴,11,0.04059040590405904
しまう,ぶつかる,11,0.040293040293040296
前方,加える,11,0.040293040293040296
前方,歯科,11,0.040293040293040296
口唇,試合,11,0.04
出血,試合,11,0.04
教室,補綴,11,0.03942652329749104
投げる,試合,11,0.03914590747330961
自転車,顎,11,0.03914590747330961
加える,教室,11,0.03914590747330961
教室,歯科,11,0.03914590747330961
バランス,体育,11,0.03900709219858156
れる,走る,11,0.03873239436619718
崩す,破る,11,0.03873239436619718
崩す,折,11,0.03859649122807018
ぶつかる,破る,11,0.03806228373702422
口元,本,11,0.03806228373702422
ぶつかる,折,11,0.03793103448275862
友人,顔,11,0.03754266211604096
強い,顔,11,0.036303630363036306
ぶつかる,床,11,0.036303630363036306
ぶつかる,補綴,11,0.03559870550161812
強打,雨,11,0.03536977491961415
ぶつかる,加える,11,0.03536977491961415
ぶつかる,歯科,11,0.03536977491961415
強い,補綴,11,0.03492063492063492
ごと,強打,11,0.03481012658227848
強打,横,11,0.03343465045592705
強打,後方,11,0.03323262839879154
前のめり,強打,11,0.03313253012048193
強打,歩く,11,0.03303303303303303
折れる,歯科,11,0.03254437869822485
相手,運動,11,0.03235294117647059
試合,走る,11,0.03225806451612903
強打,行く,11,0.03142857142857143
しまう,野球,11,0.031161473087818695
場,相手,11,0.03081232492997199
バスケットボール,強打,11,0.03038674033149171
口,直接,11,0.030303030303030304
強打,抜ける,11,0.029891304347826088
口,素振り,11,0.029333333333333333
口,階段,11,0.028132992327365727
歯牙,負傷,11,0.027777777777777776
口,膝,11,0.027707808564231738
乗り上げる,転倒,11,0.02763819095477387
スリップ,転倒,11,0.02763819095477387
縁石,転倒,11,0.0275
付近,負傷,11,0.0275
絡まる,転倒,11,0.02736318407960199
後方,負傷,11,0.02736318407960199
キャッチボール,ボール,11,0.02729528535980149
向かう,負傷,11,0.027227722772277228
シート,ボール,11,0.027227722772277228
ドッジボール,ボール,11,0.027227722772277228
ボール,転がる,11,0.027160493827160494
られる,負傷,11,0.027160493827160494
ボール,直接,11,0.027093596059113302
休憩,口,11,0.02696078431372549
ボール,損ねる,11,0.02689486552567237
ボール,当たり,11,0.02669902912621359
ボール,参加,11,0.026634382566585957
球,負傷,11,0.02650602409638554
投げる,負傷,11,0.026378896882494004
落ちる,負傷,11,0.026378896882494004
バスケットボール,口,11,0.026252983293556086
ボール,蹴る,11,0.02619047619047619
治療,転倒,11,0.02619047619047619
ボール,欠ける,11,0.026128266033254157
ネット,ボール,11,0.026004728132387706
後ろ,転倒,11,0.025821596244131457
