語1,語2,共起事例数,Jaccard（ネットワーク重み）
児,手,22,0.03459119496855346
地面,手術,22,0.0343213728549142
手,間,22,0.0343213728549142
外,強い,22,0.03426791277258567
倒れる,横,22,0.034055727554179564
倒れる,戻る,22,0.033846153846153845
ぶつかる,顔,22,0.03358778625954199
ティー,打つ,22,0.03353658536585366
倒れる,校庭,22,0.03338391502276176
休憩,膝,22,0.03333333333333333
コンクリート,走る,22,0.03308270676691729
教員,走る,22,0.03308270676691729
強い,落ちる,22,0.03293413173652695
ぶつける,崩す,22,0.03278688524590164
しまう,痛める,22,0.03278688524590164
教室,負う,22,0.03268945022288262
しまう,押す,22,0.032305433186490456
付近,野球,22,0.032305433186490456
左手,強い,22,0.03225806451612903
ぶつける,バランス,22,0.03216374269005848
植え込む,運動,22,0.03197674418604651
つく,遊ぶ,22,0.03188405797101449
人,投げる,22,0.03188405797101449
倒立,運動,22,0.03142857142857143
ふざける,顔面,22,0.031294452347083924
サッカー,地面,22,0.031117397454031116
強打,終了,22,0.030985915492957747
側,走る,22,0.030985915492957747
手,終了,22,0.03089887640449438
体育館,入る,22,0.030855539971949508
サッカー,障害,22,0.030598052851182198
ゴールキーパー,相手,22,0.030428769017980636
強打,額,22,0.03017832647462277
バスケットボール,顔面,22,0.030136986301369864
後ろ,走る,22,0.030095759233926128
かける,顔面,22,0.030095759233926128
教室,顔,22,0.030095759233926128
負う,顔面,22,0.02981029810298103
体育,植え込む,22,0.029689608636977057
形式,相手,22,0.02956989247311828
場,植え込む,22,0.029411764705882353
かける,友人,22,0.02929427430093209
部分,顔面,22,0.029216467463479414
場,欠損,22,0.0291005291005291
ICD,体育,22,0.02906208718626156
時間,校舎,22,0.028985507246376812
体育,捻る,22,0.02875816993464052
体育,保健,22,0.02875816993464052
くる,取る,22,0.02860858257477243
頬,顔面,22,0.028534370946822308
後ろ,打つ,22,0.028423772609819122
走る,近く,22,0.028277634961439587
しまう,られる,22,0.028241335044929396
くる,病院,22,0.0280970625798212
行く,顔面,22,0.02795425667090216
体育,入院,22,0.027848101265822784
グラウンド,相手,22,0.02763819095477387
体育,骨,22,0.02736318407960199
体育,打ちつける,22,0.02736318407960199
人,体育館,22,0.02732919254658385
友人,行く,22,0.027261462205700124
残る,網膜,22,0.027160493827160494
持つ,走る,22,0.026862026862026864
グラウンド,体育,22,0.0267639902676399
強打,障害,22,0.026634382566585957
減退,試合,22,0.026602176541717048
外,打つ,22,0.026570048309178744
場,背中,22,0.026347305389221556
入る,走る,22,0.02619047619047619
体育,側,22,0.02609727164887307
前腕,残る,22,0.025974025974025976
体育,間,22,0.02579132473622509
場,間,22,0.02558139534883721
投げる,顔面,22,0.025142857142857144
バドミントン,残る,22,0.02508551881413911
ソフトボール,残る,22,0.02502844141069397
かける,時間,22,0.02502844141069397
左上,転倒,22,0.02466367713004484
くる,蹴る,22,0.024553571428571428
かける,場,22,0.024175824175824177
体育,近く,22,0.024149286498353458
付近,試合,22,0.02412280701754386
残存,相手,22,0.024070021881838075
取る,時間,22,0.023939064200217627
形,転倒,22,0.023835319609967497
残る,階段,22,0.023835319609967497
後頭部,転倒,22,0.023706896551724137
転倒,骨,22,0.023454157782515993
残る,衝突,22,0.02328042328042328
友達,転倒,22,0.023231256599788808
歩く,残る,22,0.023133543638275498
ゴール,転倒,22,0.022964509394572025
状態,試合,22,0.022940563086548488
左手,試合,22,0.022821576763485476
マット,転倒,22,0.022587268993839837
入る,場,22,0.022448979591836733
転倒,間,22,0.022289766970618033
瘢痕,試合,22,0.022222222222222223
転倒,鬼ごっこ,22,0.022
打球,残る,22,0.021174205967276226
右手,場,22,0.021032504780114723
れる,別,22,0.018121911037891267
れる,プール,22,0.017988552739165987
れる,来る,22,0.01794453507340946
れる,参加,22,0.017915309446254073
ボール,硬式,22,0.017857142857142856
れる,左側,22,0.017842660178426603
れる,耳,22,0.01779935275080906
れる,腕,22,0.017727639000805803
れる,立つ,22,0.017699115044247787
れる,眼球,22,0.017699115044247787
れる,階,22,0.01765650080256822
れる,小指,22,0.017585931254996003
れる,昼休み,22,0.01752988047808765
ボール,気付く,22,0.016910069177555727
負傷,閉める,22,0.01680672268907563
マシン,当たる,22,0.016679302501895376
ゴールキーパー,当たる,22,0.01661631419939577
作業,負傷,22,0.016566265060240965
負傷,部員,22,0.01647940074906367
拾う,負傷,22,0.01647940074906367
ボール,関節,22,0.016467065868263474
ゲーム,負傷,22,0.016454749439042633
柔道,負傷,22,0.016381236038719285
友達,負傷,22,0.016296296296296295
ボール,向かう,22,0.016260162601626018
上げる,当たる,22,0.016236162361623615
腰,負傷,22,0.016200294550810016
グラウンド,負傷,22,0.016188373804267846
前方,負傷,22,0.016164584864070537
当たる,鼻,22,0.01611721611721612
名,当たる,22,0.016070124178232285
使う,当たる,22,0.015918958031837915
本,負傷,22,0.015503875968992248
当たる,肘,22,0.01495581237253569
ダブルス,眼,22,0.014945652173913044
投球,眼,22,0.014824797843665768
病院,負傷,22,0.014725568942436412
別,眼,22,0.014445173998686802
朝,眼,22,0.014248704663212436
昼休み,眼,22,0.014066496163682864
眼,追いかける,22,0.013986013986013986
眼,移動,22,0.0138801261829653
外野,練習,22,0.013546798029556651
練習,頭痛,22,0.0134886572654813
ゴールキーパー,練習,22,0.013472137170851195
ハンドボール,練習,22,0.01345565749235474
方向,練習,22,0.013325257419745608
様子,練習,22,0.013285024154589372
回転,練習,22,0.01325301204819277
別,練習,22,0.013237063778580024
的,練習,22,0.013221153846153846
会,練習,22,0.013181545835829839
練習,身体,22,0.013173652694610778
練習,醜状,22,0.013157894736842105
出す,練習,22,0.012956419316843345
大会,練習,22,0.012702078521939953
線,練習,22,0.012585812356979404
切,部,22,0.011917659804983749
パス,部,22,0.011695906432748537
等,部,22,0.011524358302776323
道路,部,22,0.011512297226582941
ゲーム,部,22,0.011494252873563218
(,),21,0.7241379310344828
実験,理科,21,0.35
要請,除,21,0.19090909090909092
ダブルス,バドミントン,21,0.1891891891891892
シャトル,スマッシュ,21,0.1810344827586207
ICD,教員,21,0.15671641791044777
中指,切断,21,0.14189189189189189
ゲーム,形式,21,0.14093959731543623
教員,植込み,21,0.13815789473684212
バドミントン,散る,21,0.1076923076923077
バドミントン,瞳,21,0.1076923076923077
割れる,扉,21,0.08936170212765958
後日,ｍ,21,0.08786610878661087
割れる,閉める,21,0.0875
前腕,割れる,21,0.08641975308641975
ランニング,意識,21,0.08502024291497975
ノック,球,21,0.084
分,意識,21,0.08366533864541832
入院,失う,21,0.08076923076923077
つまずく,角,21,0.07835820895522388
性,症,21,0.07692307692307693
爪,頬,21,0.07664233576642336
バッティング,打者,21,0.07664233576642336
受診,網膜,21,0.07553956834532374
機能,調節,21,0.07553956834532374
ソフトボール,飛ぶ,21,0.07394366197183098
教諭,病院,21,0.07142857142857142
昼食,鬼ごっこ,21,0.0707070707070707
打球,直接,21,0.07023411371237458
停止,病院,21,0.07023411371237458
機能,疼痛,21,0.06862745098039216
出血,外傷,21,0.06774193548387097
ガラス,両手,21,0.06481481481481481
ガラス,トイレ,21,0.06306306306306306
実習,室,21,0.061046511627906974
入る,力,21,0.06
バスケットボール,接触,21,0.05965909090909091
処置,手術,21,0.059322033898305086
治療,網膜,21,0.05898876404494382
四肢,障害,21,0.0584958217270195
マット,落ちる,21,0.05785123966942149
打球,減退,21,0.05722070844686648
指,関節,21,0.056910569105691054
ドア,左手,21,0.056451612903225805
階段,額,21,0.05630026809651475
床,腰,21,0.05614973262032086
ふざける,終了,21,0.05555555555555555
割れる,負う,21,0.05555555555555555
器,治療,21,0.05426356589147287
乗る,落下,21,0.05412371134020619
圧迫,治療,21,0.05398457583547558
合う,投げる,21,0.052763819095477386
保育,額,21,0.052109181141439205
動,治療,21,0.052109181141439205
四肢,救急,21,0.05134474327628362
周,搬送,21,0.05121951219512195
低下,治療,21,0.051094890510948905
手術,疼痛,21,0.05
ぶつける,押す,21,0.0498812351543943
搬送,教諭,21,0.04929577464788732
大腿,手術,21,0.04895104895104895
ほお,治療,21,0.0481651376146789
ぶつかる,歯,21,0.04751131221719457
廊下,衝突,21,0.04751131221719457
背中,障害,21,0.04697986577181208
崩す,転,21,0.04656319290465632
バランス,段,21,0.046255506607929514
外,病院,21,0.046255506607929514
ガラス,終了,21,0.046052631578947366
指,部分,21,0.045951859956236324
直撃,跳ね返る,21,0.045951859956236324
左手,部分,21,0.045454545454545456
守備,直撃,21,0.045454545454545456
地面,校庭,21,0.04535637149028078
バランス,転,21,0.04525862068965517
内,手術,21,0.04516129032258064
つく,落ちる,21,0.04516129032258064
意識,頭,21,0.044967880085653104
床,機能,21,0.04430379746835443
取る,左手,21,0.04375
右足,骨折,21,0.04329896907216495
ぶつける,近く,21,0.043121149897330596
出る,切る,21,0.04294478527607362
ガラス,行く,21,0.04276985743380855
滑る,額,21,0.04216867469879518
ぶつかる,切れる,21,0.04216867469879518
室,機能,21,0.04208416833667335
体育館,変形,21,0.041749502982107355
入る,持つ,21,0.041666666666666664
かける,頭部,21,0.04142011834319527
出血,搬送,21,0.041176470588235294
投球,野球,21,0.040776699029126215
ぶつかる,追いかける,21,0.040697674418604654
バスケットボール,手術,21,0.040697674418604654
室,指,21,0.03954802259887006
崩す,窓,21,0.039473684210526314
教室,殴る,21,0.03917910447761194
休憩,外傷,21,0.038817005545286505
搬送,自転車,21,0.03853211009174312
選手,骨折,21,0.038391224862888484
受診,膝,21,0.03825136612021858
落下,頭部,21,0.03776978417266187
蹴る,近く,21,0.0375
倒れる,教諭,21,0.037366548042704624
地面,左手,21,0.03716814159292035
ぶつかる,歩く,21,0.037037037037037035
強い,登校,21,0.03690685413005272
瘢痕,膝,21,0.03671328671328671
せる,救急,21,0.036458333333333336
両手,手,21,0.03614457831325301
眼球,野球,21,0.036020583190394515
ぶつかる,選手,21,0.03577512776831346
打球,投げる,21,0.03541315345699832
人,落下,21,0.03523489932885906
人,指,21,0.035175879396984924
勢い,手,21,0.035175879396984924
昼食,遊ぶ,21,0.03494176372712146
休憩,指,21,0.03471074380165289
体操,倒れる,21,0.03453947368421053
しまう,中指,21,0.034482758620689655
受診,蹴る,21,0.03442622950819672
体育館,衝突,21,0.03420195439739414
友達,足,21,0.03403565640194489
教室,間,21,0.03403565640194489
さ,足,21,0.03398058252427184
後方,手,21,0.033816425120772944
強打,着地,21,0.0336
人,頭,21,0.0336
休憩,入る,21,0.0336
グラウンド,倒れる,21,0.03354632587859425
手,移動,21,0.033386327503974564
打ち付ける,顔面,21,0.033386327503974564
ランニング,走る,21,0.033386327503974564
終える,走る,21,0.03307086614173228
割れる,遊ぶ,21,0.032915360501567396
倒れる,途中,21,0.03255813953488372
強打,痕,21,0.03255813953488372
くる,昼休み,21,0.032507739938080496
友人,清掃,21,0.032507739938080496
ほお,顔面,21,0.03245749613601236
倒れる,押す,21,0.032357473035439135
強打,後ろ,21,0.03225806451612903
投げる,頭部,21,0.03225806451612903
強打,線,21,0.03225806451612903
足,顎,21,0.032208588957055216
付近,遊ぶ,21,0.03206106870229008
倒れる,内,21,0.03206106870229008
強打,衝突,21,0.031818181818181815
バランス,滑る,21,0.03162650602409638
壁,走る,21,0.031484257871064465
かける,教室,21,0.031484257871064465
手,歩く,21,0.03143712574850299
打撲,顔面,21,0.03143712574850299
られる,強い,21,0.03143712574850299
保育,手,21,0.03134328358208955
強打,目,21,0.03125
強打,状,21,0.031203566121842496
前額,顔面,21,0.03115727002967359
しまう,着地,21,0.03111111111111111
強い,行く,21,0.03070175438596491
しまう,児,21,0.030656934306569343
保育,足,21,0.030656934306569343
友人,誤る,21,0.030523255813953487
直撃,頭部,21,0.030303030303030304
かかる,しまう,21,0.03025936599423631
ガラス,体育館,21,0.03025936599423631
症,運動,21,0.03017241379310345
欠損,運動,21,0.03012912482065997
入る,強い,21,0.03008595988538682
肘,足,21,0.03
友人,向かう,21,0.029871977240398292
友人,校庭,21,0.029787234042553193
強い,瘢痕,21,0.029619181946403384
変形,運動,21,0.029577464788732393
押す,走る,21,0.029453015427769985
右手,崩す,21,0.029411764705882353
廊下,強い,21,0.02937062937062937
準備,顔面,21,0.029329608938547486
投げる,救急,21,0.029329608938547486
しまう,保育,21,0.02924791086350975
しまう,本,21,0.02920723226703755
友人,衝突,21,0.029085872576177285
シュート,打つ,21,0.02888583218707015
運動,鉄棒,21,0.028846153846153848
遊ぶ,頭,21,0.028767123287671233
ぶつける,体育館,21,0.028455284552845527
味方,試合,21,0.028416779431664412
運動,麻痺,21,0.02837837837837838
体育,胸骨,21,0.02837837837837838
力,運動,21,0.028150134048257374
回,運動,21,0.028150134048257374
手,行く,21,0.02807486631016043
くる,部分,21,0.027925531914893616
睾丸,試合,21,0.027925531914893616
状,走る,21,0.027851458885941646
付近,友人,21,0.02781456953642384
バランス,休憩,21,0.02759526938239159
時間,視,21,0.02759526938239159
出る,顔面,21,0.02741514360313316
ほお,運動,21,0.02741514360313316
場,眼窩,21,0.02734375
くる,られる,21,0.02727272727272727
せる,走る,21,0.027096774193548386
トイレ,時間,21,0.02699228791773779
くる,指,21,0.026923076923076925
しまう,頬,21,0.026923076923076925
時間,骨,21,0.026888604353393086
試合,距離,21,0.026854219948849106
バレーボール,試合,21,0.02644836272040302
向かう,運動,21,0.026184538653366583
友人,指,21,0.026184538653366583
場,心肺,21,0.026119402985074626
場,挫創,21,0.02595797280593325
打つ,選手,21,0.025925925925925925
時間,誤る,21,0.025735294117647058
体育,大腿,21,0.025735294117647058
接触,運動,21,0.02564102564102564
挟む,時間,21,0.02551640340218712
時間,顎,21,0.025454545454545455
場,左足,21,0.025423728813559324
目,運動,21,0.025210084033613446
床,走る,21,0.02494061757719715
痛める,試合,21,0.02494061757719715
倒れる,右手,21,0.02491103202846975
られる,打つ,21,0.02459016393442623
近く,運動,21,0.024447031431897557
くる,手術,21,0.024361948955916472
時間,準備,21,0.024305555555555556
くる,障害,21,0.02422145328719723
打つ,病院,21,0.024193548387096774
下り坂,転倒,21,0.02413793103448276
受診,打つ,21,0.02408256880733945
ハンドル,転倒,21,0.02408256880733945
振る,残る,21,0.024054982817869417
体育,衝突,21,0.02402745995423341
園,残る,21,0.02394526795895097
残る,腕,21,0.023917995444191344
手,救急,21,0.023890784982935155
運動,額,21,0.02356902356902357
持つ,運動,21,0.023333333333333334
かける,体育,21,0.023230088495575223
庭,転倒,21,0.023001095290251915
時間,車,21,0.022900763358778626
校舎,転倒,21,0.02287581699346405
転倒,醜状,21,0.02275189599133261
左腕,転倒,21,0.022604951560818085
ろ,転倒,21,0.022459893048128343
走る,骨折,21,0.022411953041622197
室,運動,21,0.022175290390707498
場,頬,21,0.022082018927444796
試合,顔,21,0.021538461538461538
かける,残る,21,0.02151639344262295
残る,負う,21,0.021363173957273652
強打,野球,21,0.021341463414634148
体育,室,21,0.021
つく,残る,21,0.020689655172413793
失う,転倒,21,0.02046783625730994
教室,相手,21,0.01810344827586207
れる,ＡＥＤ,21,0.018072289156626505
れる,運ぶ,21,0.017587939698492462
れる,タックル,21,0.017587939698492462
れる,薬指,21,0.017573221757322177
れる,底,21,0.017241379310344827
れる,一緒,21,0.01721311475409836
れる,名,21,0.017059301380991064
フライ,ボール,21,0.017059301380991064
キャッチャー,ボール,21,0.016962843295638127
れる,勢い,21,0.016867469879518072
ベース,ボール,21,0.016867469879518072
ボール,見える,21,0.016813450760608487
ボール,上がる,21,0.01643192488262911
ボール,上げる,21,0.01640625
ボール,来る,21,0.01627906976744186
かかる,れる,21,0.01622874806800618
振り向く,負傷,21,0.016178736517719568
キャッチャー,当たる,21,0.01598173515981735
トス,当たる,21,0.01588502269288956
バット,負傷,21,0.015753938484621154
使用,負傷,21,0.015753938484621154
当たる,眼窩,21,0.015718562874251496
ボール,見る,21,0.015706806282722512
他校,当たる,21,0.015463917525773196
負傷,転ぶ,21,0.015429831006612785
ゴール,負傷,21,0.015418502202643172
当たる,後頭部,21,0.015328467153284672
座る,負傷,21,0.015306122448979591
ほお,当たる,21,0.015064562410329985
ボール,額,21,0.014553014553014554
当たる,衝突,21,0.014492753623188406
ボール,病院,21,0.014413177762525738
打ち返す,眼,21,0.01417004048582996
眼,瞬間,21,0.014018691588785047
刺さる,眼,21,0.014009339559706471
切れる,眼,21,0.013496143958868894
眼,鬼ごっこ,21,0.013027295285359801
眼,衝突,21,0.012970969734403953
打ち返す,練習,21,0.012954966070326958
スパイク,練習,21,0.012939001848428836
練習,防,21,0.012939001848428836
ベース,練習,21,0.012883435582822086
症,練習,21,0.012859767299448868
ICD,練習,21,0.012789281364190013
振り向く,練習,21,0.01276595744680851
分,練習,21,0.012727272727272728
練習,蘇生,21,0.012727272727272728
感覚,練習,21,0.012673506336753168
崩す,当たる,21,0.012559808612440191
来る,練習,21,0.01253731343283582
指導,練習,21,0.012514898688915376
練習,骨,21,0.012433392539964476
練習,誤る,21,0.012180974477958236
移動,練習,21,0.01217391304347826
戻る,練習,21,0.01212471131639723
せる,練習,21,0.01171875
部,部室,21,0.011382113821138212
対,部,21,0.011326860841423949
直接,部,21,0.011241970021413276
方向,部,21,0.011158342189160468
用,部,21,0.011093502377179081
部,鉄棒,21,0.01108179419525066
終わる,部,21,0.011046817464492372
コンクリート,部,21,0.01097752221641401
園,部,21,0.010943199583116207
植え込む,要請,20,0.28169014084507044
生活,科,20,0.2564102564102564
文化,祭,20,0.24390243902439024
プール,飛び込み,20,0.20202020202020202
器,要請,20,0.20202020202020202
後日,要請,20,0.17857142857142858
呼吸,植込み,20,0.17543859649122806
教員,植え込む,20,0.16806722689075632
動,呼吸,20,0.16129032258064516
きれる,支える,20,0.15873015873015872
回,要請,20,0.15625
減退,狭窄,20,0.15267175572519084
自由,遊び,20,0.13333333333333333
損傷,麻痺,20,0.13071895424836602
回,除,20,0.12578616352201258
回,細,20,0.12345679012345678
動,回,20,0.12269938650306748
ない,心肺,20,0.11695906432748537
踏み外す,階段,20,0.11627906976744186
校舎,階,20,0.11560693641618497
下りる,階段,20,0.11560693641618497
ノック,捕る,20,0.11299435028248588
ジャンプ,着地,20,0.11049723756906077
柱,角,20,0.10695187165775401
ゴール,シュート,20,0.09090909090909091
ネット,入れる,20,0.08888888888888889
左足,関節,20,0.0851063829787234
意識,要請,20,0.08438818565400844
力,視力,20,0.08333333333333333
離れる,ｍ,20,0.08196721311475409
右足,関節,20,0.07874015748031496
守備,球,20,0.078125
児,遊び,20,0.07722007722007722
ガラス,閉まる,20,0.07352941176470588
本,遊び,20,0.06825938566552901
残存,調節,20,0.06711409395973154
機能,骨,20,0.06557377049180328
切る,深い,20,0.06535947712418301
チーム,バスケットボール,20,0.06191950464396285
作業,指,20,0.06172839506172839
ガラス,清掃,20,0.06060606060606061
受診,視野,20,0.060240963855421686
病院,訴える,20,0.06006006006006006
AED,状態,20,0.06006006006006006
ガラス,逃げる,20,0.05970149253731343
回,病院,20,0.05970149253731343
急,病院,20,0.05934718100890208
ほお,残存,20,0.05917159763313609
短縮,障害,20,0.058823529411764705
落下,階,20,0.05847953216374269
出る,口,20,0.05747126436781609
挫創,顔,20,0.05730659025787966
ほお,受診,20,0.055710306406685235
胸椎,骨折,20,0.05420054200542006
開放,骨折,20,0.053475935828877004
呼吸,手術,20,0.053475935828877004
下肢,障害,20,0.05319148936170213
額,鬼ごっこ,20,0.05141388174807198
外傷,機能,20,0.05128205128205128
調節,障害,20,0.05025125628140704
病院,痛み,20,0.04987531172069826
後日,治療,20,0.04987531172069826
地面,左腕,20,0.04975124378109453
バスケットボール,機能,20,0.04962779156327544
治療,細,20,0.04962779156327544
かかる,入る,20,0.04878048780487805
治療,麻痺,20,0.04866180048661801
室,移動,20,0.0477326968973747
滑る,角,20,0.047619047619047616
かかる,瘢痕,20,0.047505938242280284
受診,状,20,0.0468384074941452
上げる,蹴る,20,0.046511627906976744
外傷,打球,20,0.045871559633027525
割れる,顔,20,0.04576659038901602
休憩,視,20,0.04576659038901602
投げる,散る,20,0.045662100456621
投げる,瞳,20,0.045662100456621
せる,持つ,20,0.04555808656036447
休憩,醜状,20,0.045351473922902494
ガラス,外,20,0.04434589800443459
地面,登校,20,0.04424778761061947
搬送,身体,20,0.04395604395604396
治療,関節,20,0.043859649122807015
地面,転落,20,0.0437636761487965
病院,終了,20,0.04338394793926247
入る,近く,20,0.04310344827586207
乗る,地面,20,0.043010752688172046
室,準備,20,0.04291845493562232
サッカー,股間,20,0.04201680672268908
衝突,頭部,20,0.04184100418410042
バランス,台,20,0.041666666666666664
性,病院,20,0.041407867494824016
バランス,左腕,20,0.041407867494824016
状態,落下,20,0.041237113402061855
崩す,階,20,0.0411522633744856
瘢痕,終了,20,0.040983606557377046
入る,出る,20,0.04081632653061224
ぶつかる,トイレ,20,0.04081632653061224
人,挟む,20,0.04073319755600815
バランス,腕,20,0.04048582995951417
前方,崩す,20,0.04
保育,治療,20,0.04
崩す,背中,20,0.03968253968253968
選手,頭部,20,0.03968253968253968
行く,顔,20,0.03944773175542406
受診,顔,20,0.03929273084479371
人,鬼ごっこ,20,0.03913894324853229
廊下,頬,20,0.03898635477582846
バランス,前方,20,0.03898635477582846
傷,遊ぶ,20,0.038834951456310676
崩す,途中,20,0.03868471953578337
バント,野球,20,0.03868471953578337
ふざける,蹴る,20,0.0380952380952381
サッカー,大会,20,0.03780718336483932
始業,教室,20,0.03731343283582089
切る,瘢痕,20,0.037243947858473
右手,機能,20,0.037037037037037035
休憩,体,20,0.036968576709796676
治療,終了,20,0.03683241252302026
倒れる,処置,20,0.03669724770642202
廊下,滑る,20,0.03663003663003663
落ちる,頭部,20,0.03642987249544627
性,頭部,20,0.036297640653357534
バッティング,投げる,20,0.035842293906810034
倒れる,起こす,20,0.035650623885918005
教室,清掃,20,0.03558718861209965
病院,頭部,20,0.03558718861209965
休憩,近く,20,0.03546099290780142
取る,投げる,20,0.03508771929824561
ぶつかる,保育,20,0.03508771929824561
バランス,失う,20,0.034482758620689655
くる,避ける,20,0.03442340791738382
遊び,遊ぶ,20,0.03442340791738382
ぶつける,膝,20,0.034129692832764506
教室,転ぶ,20,0.034013605442176874
受診,投げる,20,0.034013605442176874
地面,頭,20,0.03395585738539898
倒れる,身体,20,0.0338409475465313
教室,追いかける,20,0.03372681281618887
人,状態,20,0.033444816053511704
座る,教室,20,0.0333889816360601
右手,瘢痕,20,0.03316749585406302
けんか,友人,20,0.033003300330033
バランス,部分,20,0.03257328990228013
友人,扉,20,0.03241491085899514
しまう,鉄棒,20,0.032362459546925564
室,障害,20,0.03231017770597738
出血,野球,20,0.03231017770597738
出す,足,20,0.03231017770597738
手,遊び,20,0.0322061191626409
ふざける,遊ぶ,20,0.032
足,転ぶ,20,0.03184713375796178
崩す,持つ,20,0.03184713375796178
体育館,状,20,0.03184713375796178
体育館,準備,20,0.03179650238473768
しまう,作業,20,0.03179650238473768
倒れる,前方,20,0.03179650238473768
マット,手,20,0.031746031746031744
受診,直撃,20,0.031746031746031744
受診,救急,20,0.03169572107765452
強打,押す,20,0.0315955766192733
つまずく,顔面,20,0.030534351145038167
崩す,頭,20,0.030441400304414
しまう,昼休み,20,0.030441400304414
入院,走る,20,0.030349013657056147
負う,遊ぶ,20,0.030303030303030304
競技,走る,20,0.030257186081694403
バランス,切る,20,0.030211480362537766
かかる,倒れる,20,0.030211480362537766
ふざける,強打,20,0.030165912518853696
くる,ドア,20,0.030165912518853696
ない,走る,20,0.030120481927710843
強い,残存,20,0.03003003003003003
強い,性,20,0.02976190476190476
手,目,20,0.02962962962962963
くる,児,20,0.029585798816568046
体,強打,20,0.029585798816568046
手,準備,20,0.029542097488921712
つく,体育館,20,0.029239766081871343
網膜,運動,20,0.02911208151382824
くる,角,20,0.028901734104046242
しまう,窓,20,0.02877697841726619
投げる,骨折,20,0.028735632183908046
体育館,左手,20,0.02857142857142857
球,顔面,20,0.028089887640449437
くる,目,20,0.028050490883590462
しまう,ふざける,20,0.028050490883590462
保健,運動,20,0.028011204481792718
ディフェンス,相手,20,0.027972027972027972
負う,足,20,0.027972027972027972
大会,走る,20,0.02789400278940028
打つ,眼球,20,0.027816411682892908
顔面,飛ぶ,20,0.027472527472527472
選手,顔面,20,0.027434842249657063
つく,強打,20,0.0273972602739726
底,運動,20,0.0273972602739726
線,走る,20,0.027285129604365622
リレー,体育,20,0.026954177897574125
時間,追う,20,0.026917900403768506
場,網膜,20,0.02677376171352075
時間,殴る,20,0.02666666666666667
挫創,運動,20,0.02666666666666667
打つ,打撲,20,0.02663115845539281
終了,顔面,20,0.026525198938992044
ぶつかる,骨折,20,0.026385224274406333
救急,直撃,20,0.026350461133069828
ハンドボール,試合,20,0.026350461133069828
場,要請,20,0.026350461133069828
友人,近く,20,0.026281208935611037
倒れる,左手,20,0.02621231979030144
教室,膝,20,0.025839793281653745
遊ぶ,頭部,20,0.025806451612903226
打ち付ける,時間,20,0.02570694087403599
足,頭,20,0.02544529262086514
見る,運動,20,0.02544529262086514
くる,受診,20,0.025348542458808618
バレーボール,体育,20,0.025348542458808618
右手,遊ぶ,20,0.025348542458808618
体育館,投げる,20,0.025348542458808618
倒れる,瘢痕,20,0.025348542458808618
試合,跳ね返る,20,0.025094102885821833
手術,教室,20,0.025
運動,間,20,0.02493765586034913
床,顔面,20,0.024875621890547265
徒歩,残る,20,0.024875621890547265
体育,腕,20,0.024783147459727387
力,場,20,0.024783147459727387
残存,走る,20,0.024721878862793572
シャトル,試合,20,0.024721878862793572
体育館,蹴る,20,0.024630541871921183
くる,瘢痕,20,0.024630541871921183
右足,相手,20,0.024600246002460024
手,頭部,20,0.024539877300613498
性,走る,20,0.024539877300613498
打撲,相手,20,0.024539877300613498
付近,打つ,20,0.02444987775061125
小指,試合,20,0.024301336573511544
場,大腿,20,0.024271844660194174
受診,走る,20,0.024096385542168676
手,障害,20,0.024096385542168676
ゴール,試合,20,0.02403846153846154
捻る,残る,20,0.023837902264600714
右手,足,20,0.023696682464454975
肘,運動,20,0.023668639053254437
始業,残る,20,0.023668639053254437
右足,場,20,0.02364066193853428
体育,戻る,20,0.023557126030624265
時間,衝突,20,0.023501762632197415
打つ,車,20,0.023474178403755867
倒れる,投げる,20,0.023474178403755867
救急,教室,20,0.023391812865497075
せる,運動,20,0.02336448598130841
外傷,相手,20,0.023121387283236993
くる,右手,20,0.02306805074971165
場,痛み,20,0.022909507445589918
付近,時間,20,0.02262443438914027
残存,運動,20,0.02249718785151856
搬送,足,20,0.02237136465324385
外,時間,20,0.022321428571428572
くる,骨折,20,0.022296544035674472
場,肘,20,0.022099447513812154
しまう,蹴る,20,0.022026431718061675
右腕,転倒,20,0.021691973969631236
残る,転落,20,0.021668472372697724
競技,転倒,20,0.021551724137931036
うし,転倒,20,0.021505376344086023
床,相手,20,0.021052631578947368
つく,試合,20,0.021052631578947368
転倒,追いかける,20,0.02074688796680498
崩す,走る,20,0.02072538860103627
切る,場,20,0.020366598778004074
場,室,20,0.01984126984126984
準備,転倒,20,0.019550342130987292
持つ,残る,20,0.01949317738791423
転倒,近く,20,0.019102196752626553
れる,教諭,20,0.016722408026755852
れる,声,20,0.01665278934221482
れる,保健,20,0.01662510390689942
れる,肩,20,0.016488046166529265
れる,腹部,20,0.016299918500407497
れる,高い,20,0.01627339300244101
ボール,球技,20,0.016246953696181964
れる,置く,20,0.01620745542949757
れる,トイレ,20,0.016142050040355124
ボール,投球,20,0.016129032258064516
れる,柔道,20,0.01607717041800643
ボール,眼窩,20,0.01586042823156225
ボール,離れる,20,0.01554001554001554
ボール,低下,20,0.015455950540958269
学級,負傷,20,0.015384615384615385
体重,負傷,20,0.015372790161414296
おる,ボール,20,0.015349194167306216
負傷,鉄棒,20,0.015163002274450341
負傷,跳ぶ,20,0.015117157974300832
視,負傷,20,0.015117157974300832
負傷,高い,20,0.015037593984962405
