全候補内順位,因子,カテゴリ,研究テーマ候補,方向,歯牙障害件数,歯牙障害以外件数,合計件数,歯牙障害群内割合（％）,歯牙障害以外群内割合（％）,割合差（pt）,オッズ比,95%CI下限,95%CI上限,絶対log2OR,Fisher_p値,BH補正p値,効果量点,割合差点,統計的確実性点,対象規模点,研究優先度スコア,解釈上の注意
54,給付年度,30,給付年度「30」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,68,335,403,4.295641187618446,5.492703721921627,-1.197062534303181,0.772281168415349,0.5914536408989074,1.008393831480222,0.3728019022803611,0.05776651379617449,0.12970217248575028,39.49579831932773,65.54621848739495,56.30252100840336,65.54621848739495,54.11764705882353,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
55,競技種目,バレーボール,競技種目「バレーボール」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,43,115,158,2.7163613392293113,1.8855550090178717,0.8308063302114397,1.4529192546583851,1.0189546990943126,2.07170580049672,0.5389545280630957,0.04623914526006141,0.1078913389401433,53.78151260504202,55.46218487394958,57.98319327731093,45.79831932773109,54.0546218487395,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
56,被災学校種,特中,被災学校種「特中」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,13,26,39,0.82122552116235,0.426299393343171,0.394926127819179,1.9340764331210192,0.9915780222322373,3.7724229110415144,0.9516448100710837,0.07067678845739434,0.14755329520052501,74.78991596638656,42.016806722689076,52.94117647058824,18.907563025210084,52.752100840336134,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
57,競技種目,卓球,競技種目「卓球」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,4,35,39,0.2526847757422615,0.573864567961961,-0.32117979221969944,0.43890346512259115,0.15575948628537645,1.2367545392623918,1.1880244346341118,0.16155149719810524,0.29128224494809885,84.87394957983193,33.61344537815126,45.79831932773109,18.907563025210084,52.39495798319327,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
58,給付年度,17,給付年度「17」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,106,333,439,6.696146557169931,5.459911460895229,1.2362350962747026,1.2426698872196502,0.9913681667984703,1.5576740310206225,0.31344309822205435,0.06806507870607949,0.14580250003309134,31.092436974789916,66.38655462184873,54.20168067226891,70.58823529411765,51.61764705882352,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
59,給付年度,23,給付年度「23」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,93,288,381,5.8749210360075805,4.722085587801279,1.152835448206302,1.259375,0.9900705909078262,1.6019316250679907,0.3327079336406049,0.06861294119204298,0.14580250003309134,36.134453781512605,63.86554621848739,54.20168067226891,62.18487394957983,51.491596638655466,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
60,場合別2,遠足,場合別2「遠足」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,11,22,33,0.6948831332912192,0.3607148712903755,0.3341682620008437,1.9328880407124682,0.9353032375478462,3.9944865236694564,0.9507580742864532,0.08291515696826485,0.1701190289521296,73.94957983193278,35.294117647058826,52.10084033613446,13.865546218487395,49.8109243697479,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
61,被災学校種,特小,被災学校種「特小」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,10,19,29,0.6317119393556538,0.3115264797507788,0.32018545960487504,2.0343293070565798,0.9440529284632247,4.383753923931096,1.024553234359038,0.10270357800009375,0.20714789461035857,78.15126050420169,32.773109243697476,51.26050420168067,8.823529411764707,49.68487394957983,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
62,場合別2,その他,場合別2「その他」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,8,54,62,0.505369551484523,0.8853910477127398,-0.3800214962282168,0.5686067019400353,0.27004760488852386,1.1972466174050629,0.8144969913016238,0.1560272652798888,0.29011319637979327,66.38655462184873,40.33613445378151,47.05882352941176,28.57142857142857,49.369747899159655,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
63,発生場所2,プール,発生場所2「プール」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,16,92,108,1.010739102969046,1.5084440072142975,-0.4977049042452515,0.6666851641186426,0.3909239649335546,1.136970735809067,0.5849224720031233,0.15068894179276765,0.28463466783078334,56.30252100840336,46.21848739495798,47.89915966386555,39.49579831932773,49.15966386554622,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
64,給付年度,1,給付年度「1」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,63,300,363,3.9797852179406195,4.918839153959666,-0.9390539360190462,0.8011776315789474,0.607069153845571,1.057351692597673,0.3198059523945203,0.12618943871796534,0.24617283946619467,35.294117647058826,58.82352941176471,49.57983193277311,57.98319327731093,48.15126050420169,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
65,競技種目,鉄棒運動,競技種目「鉄棒運動」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,4,31,35,0.2526847757422615,0.5082800459091654,-0.2555952701669039,0.49586304112443563,0.17477868082098874,1.4068086244741047,1.0119863960000788,0.21294995614598677,0.36726151857061484,77.31092436974791,29.411764705882355,42.857142857142854,16.386554621848738,47.58403361344538,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
66,場合別2,体育的クラブ活動,場合別2「体育的クラブ活動」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,7,13,20,0.4421983575489577,0.2131496966715855,0.2290486608773722,2.079363529871144,0.8282264362094623,5.220495869640035,1.0561420029747315,0.15954205639274738,0.29128224494809885,79.83193277310924,27.73109243697479,45.79831932773109,0.8403361344537815,46.44957983193277,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
67,場合別1,特別活動（除学校行事）,場合別1「特別活動（除学校行事）」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,64,301,365,4.042956411876184,4.935235284472864,-0.8922788725966804,0.8115848204033516,0.6160605787258894,1.06916420796048,0.3011862132003886,0.144826359610798,0.277973174091693,30.252100840336134,57.98319327731093,48.739495798319325,58.82352941176471,46.09243697478992,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
68,給付年度,20,給付年度「20」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,107,358,465,6.759317751105495,5.8698147237252005,0.8895030273802949,1.1625240344582217,0.9297852681012491,1.4535206967226901,0.21726054334776473,0.19310563377915818,0.33872946672348964,23.52941176470588,57.14285714285714,44.11764705882353,73.10924369747899,44.516806722689076,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
69,場合別2,文化的行事,場合別2「文化的行事」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,3,24,27,0.18951358180669614,0.3935071323167732,-0.20399355051007706,0.48061708860759494,0.14453840992531877,1.598141186007179,1.0570401496839597,0.33826175928554636,0.5183279744203836,80.67226890756302,24.369747899159663,36.134453781512605,7.142857142857142,44.43277310924369,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
70,給付年度,18,給付年度「18」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,115,391,506,7.264687302590018,6.410887030660764,0.8538002719292539,1.1436127584548805,0.9217390969552114,1.418894072759866,0.19359862026957356,0.2323266645066956,0.39495532966138247,22.689075630252102,56.30252100840336,42.016806722689076,78.15126050420169,44.24369747899159,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
71,競技種目,球技（その他）,競技種目「球技（その他）」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,13,32,45,0.82122552116235,0.5246761764223643,0.29654934473998573,1.5698845541401274,0.8219956740694956,2.9982365979208097,0.6506584703950193,0.19355969527056552,0.33872946672348964,59.66386554621849,31.932773109243694,44.11764705882353,21.84873949579832,43.17226890756303,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
72,発生場所2,体育館・屋内運動場,発生場所2「体育館・屋内運動場」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,245,1007,1252,15.476942514213517,16.510903426791277,-1.0339609125777596,0.9259102574949939,0.7953029397613376,1.0779663472534327,0.11105572574431717,0.33974438659487327,0.5183279744203836,15.126050420168067,61.34453781512605,36.134453781512605,84.87394957983193,42.39495798319328,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
73,給付年度,2,給付年度「2」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,72,321,393,4.548325963360708,5.263157894736842,-0.7148319313761338,0.8577101257445401,0.6601605017031651,1.1143754555244512,0.2214379422802043,0.27636760701995305,0.46320767937147056,25.210084033613445,53.78151260504202,41.17647058823529,63.86554621848739,42.14285714285714,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
74,競技種目,テニス（含ソフトテニス）,競技種目「テニス（含ソフトテニス）」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,18,93,111,1.137081490840177,1.5248401377274963,-0.3877586468873193,0.742780583324745,0.44703500083602665,1.2341829922320142,0.42899199192855,0.28781920206769634,0.4691847266582995,44.537815126050425,41.17647058823529,39.91596638655462,40.33613445378151,41.911764705882355,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
75,場合別2,その他健康安全・体育的行事,場合別2「その他健康安全・体育的行事」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,3,23,26,0.18951358180669614,0.3771110018035744,-0.18759741999687823,0.5015960374243258,0.15041181163998663,1.6727315628774644,0.9954021438982386,0.3348303452226324,0.5183279744203836,75.63025210084034,21.84873949579832,36.134453781512605,5.88235294117647,41.84873949579832,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
76,給付年度,22,給付年度「22」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,105,362,467,6.632975363234365,5.9353992457779965,0.6975761174563688,1.1258775110459858,0.8993461585342004,1.4094685987708029,0.1710498790887352,0.3154938554642851,0.5005835840033324,20.168067226890756,52.10084033613446,38.23529411764706,73.94957983193278,40.73529411764706,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
77,場合別2,文化的部活動,場合別2「文化的部活動」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,7,41,48,0.4421983575489577,0.6722413510411542,-0.23004299349219653,0.6562770830753993,0.29386187204783815,1.4656532566424283,0.6076230392214833,0.3723339864585614,0.5608575239059342,57.14285714285714,28.57142857142857,34.45378151260504,24.369747899159663,39.41176470588235,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
78,競技種目,短距離走,競技種目「短距離走」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,5,32,37,0.3158559696778269,0.5246761764223643,-0.20882020674453738,0.6007406527249683,0.2336918917536016,1.5442954786678391,0.7351857990931796,0.41357691961084714,0.6076006596751952,63.02521008403361,25.210084033613445,32.773109243697476,17.647058823529413,39.2016806722689,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
79,発生場所2,山林野（含スキー場）,発生場所2「山林野（含スキー場）」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,17,49,66,1.0739102969046115,0.8034103951467454,0.2704999017578661,1.3403445669455523,0.7698433994616719,2.3336220839156567,0.42260392689340986,0.2871110961611449,0.4691847266582995,43.69747899159664,31.092436974789916,39.91596638655462,29.411764705882355,37.457983193277315,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
80,場合別2,自立活動,場合別2「自立活動」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,7,17,24,0.4421983575489577,0.27873421872438103,0.16346413882457667,1.5890564347566438,0.657825756564002,3.8385550088989566,0.6681703623816863,0.31157701137549193,0.5005835840033324,62.18487394957983,20.168067226890756,38.23529411764706,4.621848739495799,37.05882352941177,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
81,給付年度,21,給付年度「21」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,102,361,463,6.4434617814276685,5.919003115264798,0.5244586661628707,1.0947084118127866,0.8723214958079728,1.3737899531911553,0.1305466425641413,0.4410587283471319,0.6307668615170676,16.80672268907563,48.739495798319325,30.672268907563026,72.26890756302521,36.57563025210084,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
82,被災学年,1,被災学年「1」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,466,1752,2218,29.437776373973467,28.726020659124448,0.7117557148490192,1.0351142370096025,0.9166985877676702,1.1688263710203561,0.04978999484787742,0.5754874801598029,0.7443805449893103,7.563025210084033,52.94117647058824,23.949579831932773,91.59663865546219,35.60924369747899,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
83,給付年度,25,給付年度「25」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,72,308,380,4.548325963360708,5.050008198065257,-0.5016822347045489,0.8959234015488152,0.6889106269704994,1.165142051840016,0.158552702927664,0.4355705516421869,0.6307668615170676,18.487394957983195,47.05882352941176,30.672268907563026,61.34453781512605,35.10504201680672,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
84,場合別2,総合的な学習の時間,場合別2「総合的な学習の時間」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,7,39,46,0.4421983575489577,0.6394490900147565,-0.19725073246579877,0.6901600937133932,0.30811277546346055,1.5459305581795553,0.5349970379007073,0.4653051600117768,0.6380298903781481,52.94117647058824,23.52941176470588,28.15126050420168,23.10924369747899,34.91596638655462,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
85,競技種目,走り高跳び,競技種目「走り高跳び」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,5,30,35,0.3158559696778269,0.49188391539596654,-0.17602794571813962,0.6410012674271229,0.24830129526169922,1.6547743917732076,0.6416008854551756,0.5283788377087216,0.7064840639026727,58.82352941176471,21.008403361344538,26.05042016806723,16.386554621848738,34.810924369747895,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
86,給付年度,29,給付年度「29」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,76,322,398,4.801010739102969,5.279554025250041,-0.4785432861470724,0.9047880079298677,0.7002211762187699,1.1691182259217057,0.14434828692872986,0.48396921747063293,0.6544583736250604,17.647058823529413,45.378151260504204,26.89075630252101,64.70588235294117,33.94957983193277,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
87,発生場所2,学校外体育館,発生場所2「学校外体育館」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,40,133,173,2.5268477574226154,2.1806853582554515,0.34616239916716385,1.162855291176743,0.8130414094487672,1.6631778068161938,0.21767157515065036,0.39343703498835897,0.5852375895451839,24.369747899159663,36.134453781512605,33.61344537815126,47.89915966386555,33.15126050420168,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
88,遊具等,鉄棒,遊具等「鉄棒」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,12,60,72,0.7580543272267846,0.9837678307919331,-0.22571350356514852,0.7688096753660089,0.41263200515997295,1.4324344925867716,0.37930160253906287,0.4664588274193183,0.6380298903781481,42.016806722689076,26.89075630252101,28.15126050420168,31.092436974789916,33.13025210084034,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
89,給付年度,26,給付年度「26」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,89,320,409,5.622236260265319,5.246761764223643,0.3754744960416758,1.0758262215528782,0.8448614518110128,1.369931195818888,0.10544505786540101,0.571733129747467,0.7443805449893103,13.445378151260504,39.49579831932773,23.949579831932773,66.38655462184873,30.52521008403361,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
90,給付年度,24,給付年度「24」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,80,331,411,5.053695514845231,5.427119199868831,-0.37342368502360035,0.927530638622051,0.7218596726447417,1.1918010081247838,0.10853315659539742,0.6160183940245896,0.7798530732864485,14.285714285714285,38.655462184873954,21.84873949579832,67.22689075630252,30.210084033613448,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
91,発生場所2,運動場・校庭（園庭）,発生場所2「運動場・校庭（園庭）」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,567,2159,2726,35.818066961465576,35.39924577799639,0.4188211834691842,1.0184340956917208,0.9074597190137458,1.142979666794116,0.026352624491296384,0.7681847278431102,0.8789806020512512,4.201680672268908,42.857142857142854,13.865546218487395,94.11764705882352,29.76890756302521,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
92,発生場所2,廊下,発生場所2「廊下」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,96,392,488,6.0644346178142765,6.427283161173963,-0.36284854335968664,0.939900909926849,0.7465018588906142,1.1834045822661061,0.08941942777002031,0.6436655689407678,0.7896515742675398,11.76470588235294,37.81512605042017,19.747899159663866,74.78991596638656,29.726890756302524,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
93,給付年度,27,給付年度「27」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,93,338,431,5.8749210360075805,5.541892113461223,0.3330289225463572,1.063843771097256,0.8398080390481588,1.3476455531256586,0.08928630195555301,0.6238629208128466,0.781470395544513,10.92436974789916,34.45378151260504,21.008403361344538,68.90756302521008,28.02521008403361,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
94,場合別1,寄宿舎にあるとき,場合別1「寄宿舎にあるとき」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,6,17,23,0.3790271636133923,0.27873421872438103,0.10029294488901125,1.3611846767876459,0.5357900084420169,3.458115483917241,0.44486281571110425,0.45054775822647686,0.6307668615170676,47.47899159663865,13.025210084033615,30.672268907563026,2.941176470588235,27.98319327731092,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
95,競技種目,ドッジボール,競技種目「ドッジボール」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,6,17,23,0.3790271636133923,0.27873421872438103,0.10029294488901125,1.3611846767876459,0.5357900084420169,3.458115483917241,0.44486281571110425,0.45054775822647686,0.6307668615170676,47.47899159663865,13.025210084033615,30.672268907563026,2.941176470588235,27.98319327731092,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
96,遊具等,その他,遊具等「その他」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,5,26,31,0.3158559696778269,0.426299393343171,-0.1104434236653441,0.7401043190016574,0.28374410395716987,1.9304521058438933,0.4341994594171153,0.6600551750785628,0.8004296695386668,46.21848739495798,15.126050420168067,17.647058823529413,12.184873949579831,26.197478991596636,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
97,給付年度,4,給付年度「4」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,50,209,259,3.1585596967782688,3.4267912772585665,-0.2682315804802977,0.9191721520488644,0.6717134802681943,1.2577943869234356,0.12159300524711253,0.6396595235057052,0.7896515742675398,15.966386554621847,30.252100840336134,19.747899159663866,52.10084033613446,25.903361344537814,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
98,被災学校種,高専,被災学校種「高専」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,10,31,41,0.6317119393556538,0.5082800459091654,0.12343189344648842,1.2443861124213031,0.6087724425220883,2.5436381291697834,0.3154341993318341,0.5612389481075737,0.7420826091644586,32.773109243697476,16.80672268907563,25.210084033613445,20.588235294117645,25.063025210084028,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
99,場合別2,競技大会・球技大会,場合別2「競技大会・球技大会」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,14,63,77,0.8843967150979154,1.0329562223315296,-0.14855950723361422,0.8548969619715318,0.4778063418994983,1.529592120277636,0.22617754788372665,0.672629974402241,0.8004296695386668,26.89075630252101,19.327731092436977,17.647058823529413,31.932773109243694,23.445378151260506,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
100,場合別2,運動会・体育祭,場合別2「運動会・体育祭」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,20,68,88,1.2634238787113077,1.1149368748975241,0.14848700381378355,1.1348838959768168,0.6871959489857763,1.8742273717538704,0.18254471049738585,0.5972972554375897,0.7642835849147653,21.84873949579832,18.487394957983195,22.689075630252102,34.87394957983193,23.172268907563023,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
101,発生場所1,学校内・校舎外（園内・園舎外）,発生場所1「学校内・校舎外（園内・園舎外）」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,602,2331,2933,38.02905874921036,38.2193802262666,-0.19032147705624425,0.9919644415057259,0.8852086621150317,1.1115949214287038,0.011639688975619702,0.9075635160306132,0.9490160944749813,1.680672268907563,22.689075630252102,5.46218487394958,96.63865546218487,22.121848739495796,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
102,発生場所2,便所,発生場所2「便所」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,9,42,51,0.5685407454200885,0.6886374815543532,-0.12009673613426475,0.8246051915048103,0.40054818573611717,1.6976077936966476,0.2782245507913049,0.728997060020524,0.8552579696644445,29.411764705882355,15.966386554621847,15.546218487394958,25.210084033613445,21.953781512605044,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
103,競技種目,剣道,競技種目「剣道」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,5,25,30,0.3158559696778269,0.40990326282997214,-0.09404729315214522,0.7698352344740177,0.294235605437476,2.014189572184869,0.37737839173336124,0.8208112283051046,0.899157319254377,41.17647058823529,11.76470588235294,10.504201680672269,10.504201680672269,21.55462184873949,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
104,場合別2,授業終了後の特定時間中,場合別2「授業終了後の特定時間中」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,56,229,285,3.5375868603916616,3.754713887522545,-0.2171270271308834,0.9400514179985873,0.6981040448181692,1.2658523826650017,0.08918842483877681,0.7652715129759449,0.8789806020512512,10.084033613445378,26.05042016806723,13.865546218487395,52.94117647058824,21.449579831932773,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
105,競技種目,体操（その他）,競技種目「体操（その他）」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,4,20,24,0.2526847757422615,0.3279226102639777,-0.07523783452171617,0.7699810006333122,0.26280258070688295,2.2559547921545544,0.37710524730095807,0.8027352127868521,0.899157319254377,40.33613445378151,8.403361344537815,10.504201680672269,4.621848739495799,19.53781512605042,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
106,競技種目,陸上競技（その他）,競技種目「陸上競技（その他）」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,8,26,34,0.505369551484523,0.426299393343171,0.07907015814135199,1.1864224664224665,0.5361031437596957,2.6256109206158924,0.2466178224343398,0.6713255796648725,0.8004296695386668,28.57142857142857,10.084033613445378,17.647058823529413,15.126050420168067,19.201680672268907,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
107,遊具等,すべり台,遊具等「すべり台」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,5,24,29,0.3158559696778269,0.3935071323167732,-0.07765116263894628,0.8020437262357415,0.30552901204725597,2.1054437170589164,0.31824720246674665,0.819442834788541,0.899157319254377,34.45378151260504,9.243697478991598,10.504201680672269,8.823529411764707,18.319327731092436,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
108,発生場所2,公園・遊園地,発生場所2「公園・遊園地」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,12,41,53,0.7580543272267846,0.6722413510411542,0.08581297618563033,1.1286270978559563,0.5917423144235929,2.152624706677511,0.17456889360424854,0.7330782597123809,0.8552579696644445,21.008403361344538,10.92436974789916,15.546218487394958,26.05042016806723,17.878151260504204,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
109,場合別1,学校行事,場合別1「学校行事」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,79,296,375,4.990524320909665,4.85325463190687,0.13726968900279513,1.0297697131972399,0.7983027218845686,1.3283503026457912,0.04232174442387038,0.8443017041061053,0.9051522773750137,6.722689075630252,17.647058823529413,7.563025210084033,59.66386554621849,17.605042016806724,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
110,通学方法,徒歩,通学方法「徒歩」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,43,159,202,2.7163613392293113,2.6069847515986226,0.10937658763068869,1.0431266846361187,0.74133251043449,1.467780334579155,0.060914379523607134,0.7917566275120935,0.8973241778470393,9.243697478991598,14.285714285714285,12.605042016806722,49.57983193277311,17.39495798319328,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
111,競技種目,準備・整理運動,競技種目「準備・整理運動」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,6,27,33,0.3790271636133923,0.4426955238563699,-0.06366836024297762,0.8556330585499894,0.3526553809399778,2.0759868428272044,0.2249358708173564,0.8324967752034671,0.9006101477201145,26.05042016806723,7.563025210084033,8.403361344537815,13.865546218487395,15.189075630252102,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
112,場合別2,その他学級活動,場合別2「その他学級活動」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,7,24,31,0.4421983575489577,0.3935071323167732,0.0486912252321845,1.1242861675126903,0.48354299943387147,2.6140785575228627,0.16900929526057717,0.8235978806615722,0.899157319254377,19.327731092436977,5.88235294117647,10.504201680672269,12.184873949579831,12.689075630252102,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
113,場合別2,その他集団宿泊的行事,場合別2「その他集団宿泊的行事」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,12,43,55,0.7580543272267846,0.7050336120675521,0.05302071515923246,1.0757775376371146,0.5659447413223695,2.044894538255568,0.1053797707105936,0.8669497995205375,0.9211341619905712,12.605042016806722,6.722689075630252,6.722689075630252,27.310924369747898,11.869747899159663,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
114,給付年度,28,給付年度「28」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,80,308,388,5.053695514845231,5.050008198065257,0.003687316779974026,1.0007690247211205,0.7775216860880878,1.2881166644756392,0.0011090417658504,1.0,1.0,0.8403361344537815,0.8403361344537815,2.5210084033613445,63.02521008403361,10.588235294117645,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
115,場合別2,日常の清掃,場合別2「日常の清掃」と歯牙障害の関連（歯牙障害で少ない）,歯牙障害で少ない,26,103,129,1.6424510423247,1.688801442859485,-0.04635040053478501,0.9720959525101172,0.6299759269965177,1.5000105565808,0.04082937017330364,1.0,1.0,5.88235294117647,5.042016806722689,2.5210084033613445,42.857142857142854,10.3781512605042,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
116,発生場所2,階段,発生場所2「階段」と歯牙障害の関連（歯牙障害で多い）,歯牙障害で多い,25,94,119,1.5792798483891344,1.5412362682406953,0.038043580148439116,1.0250798896566793,0.6571822561902076,1.5989305406237582,0.035736350628414536,0.9091414686567048,0.9490160944749813,5.042016806722689,4.201680672268908,5.46218487394958,41.17647058823529,10.357142857142856,仮説生成用（因果関係を示さず、交絡調整・研究デザイン検討が必要）
